t,a
31.4,91.32567
31.6,93.62113
31.8,91.51525
32,90.42312
32.2,91.50035
32.4,93.73535
32.6,92.4941
32.8,91.83153
33,92.35963
33.2,92.50088
33.4,92.50751
33.6,91.84647
33.8,94.26839
34,92.99947
34.2,89.42159
34.4,90.90446
34.6,91.78078
34.8,92.26788
35,91.44343
35.2,91.63985
35.4,91.31836
35.6,90.28452
35.8,93.68832
36,91.32014
36.2,93.79868
36.4,90.5416
36.6,91.13248
36.8,90.03872
37,90.44991
37.2,92.16554
37.4,91.97732
37.6,90.30417
37.8,91.28875
38,90.65559
38.2,91.88187
38.4,90.24321
38.6,92.52666
38.8,89.37893
39,91.17844
39.2,89.3331
39.4,90.07891
39.6,89.6874
39.8,92.27029
40,90.51743
40.2,90.96425
40.4,89.15502
40.6,89.59536
40.8,90.86153
41,90.36938
41.2,91.09167
41.4,91.54671
41.6,89.42879
41.8,89.33624
42,90.72147
42.2,90.10317
42.4,90.19551
42.6,89.2557
42.8,89.15134
43,90.50539
43.2,91.57743
43.4,89.62947
43.6,91.04287
43.8,91.26315
44,90.92419
44.2,91.32737
44.4,90.12851
44.6,88.11429
44.8,88.86357
45,89.49162
45.2,88.15306
45.4,89.03967
45.6,90.79745
45.8,88.70118
46,89.64355
46.2,89.68078
46.4,91.20369
46.6,89.06559
46.8,89.92175
47,88.00404
47.2,88.31727
47.4,89.48
47.6,89.63686
47.8,88.59941
48,89.30541
48.2,88.31706
48.4,89.52317
48.6,88.20573
48.8,89.11855
49,89.17886
49.2,90.21853
49.4,87.63544
49.6,88.91789
49.8,86.937
50,88.74953
50.2,89.36633
50.4,87.47417
50.6,88.29556
50.8,89.6887
51,90.07527
51.2,88.38096
51.4,89.82417
51.6,88.13926
51.8,87.38336
52,88.11297
52.2,86.43374
52.4,87.30964
52.6,87.47425
52.8,89.4335
53,88.23726
53.2,90.01849
53.4,88.37915
53.6,88.24734
53.8,87.6297
54,86.92163
54.2,87.94241
54.4,87.35659
54.6,86.1353
54.8,88.16733
55,87.44727
55.2,87.83414
55.4,87.01167
55.6,88.1774
55.8,86.85344
56,87.76775
56.2,88.04018
56.4,87.20668
56.6,86.37173
56.8,87.49084
57,88.28952
57.2,84.99445
57.4,87.24667
57.6,87.23401
57.8,87.40306
58,86.63469
58.2,87.31184
58.4,86.37988
58.6,87.14961
58.8,88.00283
59,86.72432
59.2,85.6963
59.4,86.63261
59.6,87.13057
59.8,86.38677
60,88.27882
60.2,86.13695
60.4,86.11365
60.6,88.12903
60.8,86.75867
61,86.95603
61.2,87.71508
61.4,85.68703
61.6,86.11729
61.8,87.13331
62,85.42801
62.2,86.42441
62.4,84.98305
62.6,86.61672
62.8,88.30405
63,85.86685
63.2,85.58817
63.4,87.61259
63.6,84.9746
63.8,85.49715
64,85.80212
64.2,86.40311
64.4,84.66831
64.6,84.75085
64.8,85.98437
65,85.45213
65.2,83.92663
65.4,83.84044
65.6,83.79335
65.8,85.50677
66,85.9016
66.2,86.07708
66.4,84.30959
66.6,83.32236
66.8,85.88708
67,85.17232
67.2,85.2005
67.4,84.7739
67.6,84.83023
67.8,87.00537
68,84.91164
68.2,85.53817
68.4,82.81802
68.6,83.46395
68.8,84.1316
69,85.02214
69.2,85.19909
69.4,87.30933
69.6,83.00438
69.8,82.99576
70,84.40496
70.2,83.77899
70.4,83.57214
70.6,85.52597
70.8,84.1088
71,84.96642
71.2,84.66381
71.4,82.82221
71.6,85.15128
71.8,84.09169
72,83.64848
72.2,84.12011
72.4,84.62934
72.6,85.3037
72.8,84.26362
73,82.39967
73.2,84.92155
73.4,83.50365
73.6,85.85828
73.8,84.58611
74,84.59325
74.2,83.56115
74.4,83.02204
74.6,83.09855
74.8,82.49503
75,82.93121
75.2,84.9001
75.4,83.08324
75.6,83.5853
75.8,85.16566
76,83.07303
76.2,83.33379
76.4,84.19012
76.6,83.66177
76.8,83.8886
77,83.01131
77.2,83.17649
77.4,84.93702
77.6,85.30235
77.8,83.21025
78,82.4343
78.2,83.08131
78.4,82.55849
78.6,82.38115
78.8,81.08912
79,81.47722
79.2,82.96175
79.4,82.30787
79.6,84.24108
79.8,81.03145
80,81.91782
80.2,83.31314
80.4,83.24327
80.6,82.29795
80.8,81.69863
81,80.29473
81.2,82.15408
81.4,83.06339
81.6,82.43683
81.8,81.15256
82,83.44147
82.2,83.18667
82.4,82.22334
82.6,82.45991
82.8,82.41537
83,82.48412
83.2,83.04163
83.4,81.87351
83.6,83.78689
83.8,81.01723
84,81.8041
84.2,81.28928
84.4,81.38852
84.6,80.36645
84.8,83.14825
85,82.02294
85.2,81.78391
85.4,81.97121
85.6,81.12841
85.8,81.43341
86,82.66494
86.2,81.66522
86.4,82.20704
86.6,82.31563
86.8,82.65268
87,81.05382
87.2,80.80781
87.4,81.89681
87.6,80.53884
87.8,82.62159
88,80.33699
88.2,82.46629
88.4,82.96548
88.6,80.0149
88.8,82.4499
89,81.75117
89.2,81.31225
89.4,80.92306
89.6,80.93976
89.8,81.97283
90,80.40768
90.2,80.40907
90.4,84.07366
90.6,82.53935
90.8,81.99963
91,81.83492
91.2,80.81609
91.4,79.06647
91.6,80.57957
91.8,81.49662
92,81.37135
92.2,82.26884
92.4,81.8512
92.6,81.04751
92.8,80.00661
93,80.24035
93.2,80.99832
93.4,79.98141
93.6,79.97237
93.8,81.83624
94,80.21284
94.2,78.73014
94.4,78.0834
94.6,80.48615
94.8,79.7267
95,79.77316
95.2,79.9958
95.4,80.1375
95.6,79.04604
95.8,80.00468
96,77.79926
96.2,79.02596
96.4,79.5306
96.6,80.1671
96.8,80.13248
97,81.0864
97.2,81.46696
97.4,80.1946
97.6,78.88809
97.8,80.21297
98,80.89745
98.2,80.73808
98.4,79.6774
98.6,78.08442
98.8,78.21643
99,79.10417
99.2,79.95605
99.4,78.81119
99.6,77.79695
99.8,80.65197
100,78.84364
100.2,80.26181
100.4,79.66379
100.6,77.8867
100.8,79.21237
101,79.79639
101.2,78.40212
101.4,78.35887
101.6,79.33886
101.8,77.94605
102,78.2676
102.2,80.2405
102.4,78.53629
102.6,79.30021
102.8,78.32219
103,77.23281
103.2,78.26352
103.4,78.14594
103.6,78.87408
103.8,78.13548
104,79.61449
104.2,76.51386
104.4,78.92426
104.6,77.96866
104.8,79.43111
105,78.5004
105.2,80.02968
105.4,77.95499
105.6,78.0117
105.8,78.77019
106,79.31416
106.2,77.01849
106.4,75.54216
106.6,77.96758
106.8,78.37272
107,79.61282
107.2,77.7948
107.4,78.11317
107.6,78.65772
107.8,77.33468
108,76.90508
108.2,77.6551
108.4,76.07434
108.6,78.32251
108.8,76.74661
109,76.19338
109.2,77.77357
109.4,78.15948
109.6,77.41264
109.8,78.14417
110,78.33356
110.2,78.22739
110.4,77.30375
110.6,77.74319
110.8,76.89177
111,78.91994
111.2,76.65652
111.4,76.19019
111.6,76.68284
111.8,76.58105
112,75.96308
112.2,75.93102
112.4,78.90365
112.6,77.20782
112.8,76.18332
113,78.14061
113.2,76.08149
113.4,78.54063
113.6,76.68124
113.8,76.17072
114,78.22618
114.2,76.31472
114.4,76.84793
114.6,77.53273
114.8,77.06255
115,76.09974
115.2,74.59914
115.4,75.88999
115.6,77.32128
115.8,77.68191
116,76.81785
116.2,77.46608
116.4,76.82854
116.6,77.92477
116.8,77.93847
117,75.82286
117.2,76.39319
117.4,76.94118
117.6,77.59013
117.8,76.42138
118,75.72584
118.2,76.17773
118.4,74.84165
118.6,75.60943
118.8,75.24913
119,76.25802
119.2,75.79865
119.4,77.15555
119.6,76.17344
119.8,74.81062
120,76.35057
120.2,74.88329
120.4,76.05302
120.6,78.2582
120.8,75.34255
121,75.94913
121.2,76.86058
121.4,74.667
121.6,76.90376
121.8,75.21598
122,76.4169
122.2,75.01781
122.4,77.24976
122.6,76.67971
122.8,74.76787
123,77.25071
123.2,75.1096
123.4,76.16319
123.6,75.50204
123.8,75.2869
124,77.29039
124.2,73.68842
124.4,73.67727
124.6,75.97429
124.8,72.96656
125,75.91953
125.2,76.37266
125.4,73.54703
125.6,74.96873
125.8,74.37032
126,75.86963
126.2,74.27157
126.4,75.67654
126.6,74.07639
126.8,75.88605
127,75.14945
127.2,73.55876
127.4,73.56158
127.6,74.73739
127.8,72.67078
128,75.53268
128.2,76.06153
128.4,75.21458
128.6,73.37394
128.8,74.7301
129,76.69556
129.2,75.68379
129.4,74.94019
129.6,75.23682
129.8,75.67445
130,74.49148
130.2,74.16127
130.4,73.96642
130.6,74.36617
130.8,73.94081
131,73.37746
131.2,73.18044
131.4,74.6865
131.6,73.48209
131.8,73.07461
132,72.61307
132.2,72.57948
132.4,74.60832
132.6,73.52636
132.8,74.47819
133,75.04328
133.2,73.52983
133.4,74.49091
133.6,76.63023
133.8,73.36777
134,74.11962
134.2,73.33544
134.4,74.7268
134.6,73.17859
134.8,73.13065
135,74.17979
135.2,73.4641
135.4,72.77028
135.6,71.25719
135.8,71.98526
136,72.82162
136.2,74.11977
136.4,73.99959
136.6,73.81608
136.8,74.26697
137,73.00906
137.2,73.55931
137.4,73.08523
137.6,73.56569
137.8,72.90035
138,74.08804
138.2,71.46304
138.4,75.35612
138.6,72.69345
138.8,71.70113
139,71.75777
139.2,72.83112
139.4,74.14381
139.6,71.86835
139.8,73.20036
140,71.92526
140.2,73.67545
140.4,72.13885
140.6,71.86281
140.8,74.80654
141,72.87946
141.2,73.87806
141.4,73.49725
141.6,72.71996
141.8,73.83305
142,72.33556
142.2,72.96571
142.4,70.83593
142.6,71.13783
142.8,73.09512
143,71.94592
143.2,71.86002
143.4,72.62463
143.6,69.58156
143.8,71.82056
144,71.07127
144.2,72.59378
144.4,72.12234
144.6,70.53017
144.8,71.93322
145,71.77722
145.2,72.4978
145.4,71.31825
145.6,70.56498
145.8,71.80945
146,72.3569
146.2,72.18711
146.4,72.45745
146.6,70.83078
146.8,70.88631
147,71.03983
147.2,72.29697
147.4,71.93416
147.6,71.97231
147.8,72.6097
148,72.24074
148.2,71.35983
148.4,71.66654
148.6,73.70399
148.8,72.8886
149,70.96943
149.2,69.52441
149.4,70.96771
149.6,71.4655
149.8,69.30479
150,72.57651
150.2,72.66418
150.4,71.20446
150.6,70.79523
150.8,71.91013
151,71.86115
151.2,70.97337
151.4,70.51654
151.6,71.3019
151.8,72.87729
152,69.53228
152.2,72.67689
152.4,69.09419
152.6,70.0651
152.8,71.44815
153,71.95485
153.2,69.95356
153.4,70.60498
153.6,69.94437
153.8,69.19113
154,71.84514
154.2,70.19466
154.4,70.67844
154.6,72.73273
154.8,70.93333
155,70.53722
155.2,71.25556
155.4,70.74747
155.6,69.27262
155.8,71.18518
156,70.4312
156.2,70.30569
156.4,71.1285
156.6,70.534
156.8,69.76244
157,69.0749
157.2,70.9054
157.4,71.01359
157.6,70.40131
157.8,70.26173
158,70.0522
158.2,69.99558
158.4,69.87579
158.6,71.49139
158.8,71.19037
159,69.62887
159.2,70.71342
159.4,69.3659
159.6,69.20085
159.8,69.7674
160,70.06892
160.2,69.26819
160.4,68.36644
160.6,70.57802
160.8,69.30357
161,69.74467
161.2,70.27848
161.4,69.74917
161.6,69.66049
161.8,69.96738
162,70.13065
162.2,68.97751
162.4,69.87807
162.6,70.10487
162.8,69.82298
163,67.91961
163.2,70.56181
163.4,68.3462
163.6,71.30386
163.8,68.6693
164,69.08327
164.2,70.3643
164.4,67.88895
164.6,69.683
164.8,69.92704
165,69.70145
165.2,68.40855
165.4,69.563
165.6,68.10046
165.8,69.35098
166,68.47258
166.2,69.18584
166.4,68.15296
166.6,69.35407
166.8,68.4212
167,68.03349
167.2,66.65112
167.4,69.30037
167.6,70.54052
167.8,68.21893
168,70.1854
168.2,68.5341
168.4,67.87882
168.6,68.74596
168.8,68.22734
169,69.3023
169.2,67.72089
169.4,68.68187
169.6,68.81255
169.8,68.62433
170,68.75594
170.2,68.01814
170.4,66.9351
170.6,68.72447
170.8,67.41312
171,69.44472
171.2,67.99545
171.4,69.13856
171.6,69.97246
171.8,67.88122
172,67.59118
172.2,69.27707
172.4,68.45466
172.6,68.14745
172.8,68.22481
173,67.316
173.2,69.07729
173.4,67.53999
173.6,69.08244
173.8,67.45864
174,69.37318
174.2,68.18686
174.4,64.7595
174.6,67.65209
174.8,69.06715
175,67.46081
175.2,67.10155
175.4,68.17354
175.6,69.16122
175.8,68.41168
176,67.75558
176.2,68.13006
176.4,68.10573
176.6,67.37981
176.8,67.93013
177,67.49217
177.2,68.17916
177.4,68.07138
177.6,65.99534
177.8,66.84856
178,66.1376
178.2,67.43681
178.4,65.03564
178.6,67.16797
178.8,68.31682
179,67.66762
179.2,68.61551
179.4,67.16205
179.6,66.61155
179.8,65.28727
180,69.73026
180.2,67.35821
180.4,68.10575
180.6,67.5481
180.8,66.59826
181,66.63871
181.2,64.40657
181.4,65.89757
181.6,66.45245
181.8,66.18818
182,67.54974
182.2,67.25157
182.4,66.26159
182.6,65.55592
182.8,67.49517
183,66.60583
183.2,66.9932
183.4,66.97792
183.6,66.48524
183.8,67.29379
184,66.7784
184.2,66.56999
184.4,65.43147
184.6,66.50897
184.8,67.35888
185,66.00617
185.2,66.78893
185.4,66.99576
185.6,69.6643
185.8,65.5882
186,66.07565
186.2,65.82267
186.4,64.69259
186.6,66.38224
186.8,66.49695
187,65.78207
187.2,66.07259
187.4,65.98818
187.6,65.76138
187.8,65.18303
188,65.29038
188.2,65.0657
188.4,66.65471
188.6,65.903
188.8,66.23
189,65.17399
189.2,63.68181
189.4,65.87103
189.6,66.4205
189.8,66.91109
190,63.91899
190.2,66.01069
190.4,65.84547
190.6,65.70628
190.8,65.5227
191,67.55115
191.2,64.42172
191.4,65.75429
191.6,65.9679
191.8,63.52262
192,65.91138
192.2,66.90385
192.4,65.13224
192.6,65.10107
192.8,63.9094
193,65.64195
193.2,66.34874
193.4,64.02808
193.6,63.90738
193.8,64.63171
194,65.30153
194.2,66.29955
194.4,65.71422
194.6,65.04327
194.8,64.25532
195,65.13318
195.2,65.58454
195.4,64.29729
195.6,65.2225
195.8,65.23605
196,66.26595
196.2,66.46893
196.4,63.02301
196.6,65.95417
196.8,64.1837
197,63.49428
197.2,64.17378
197.4,64.27632
197.6,65.0396
197.8,64.48495
198,63.32213
198.2,64.29953
198.4,62.71406
198.6,66.17724
198.8,63.92481
199,65.23748
199.2,65.18298
199.4,63.83488
199.6,62.93567
199.8,62.90498
200,65.21719
200.2,64.26417
200.4,65.4204
200.6,63.86327
200.8,61.37757
201,63.19343
201.2,65.04798
201.4,64.4338
201.6,66.07041
201.8,64.51997
202,62.35408
202.2,66.60363
202.4,65.16769
202.6,62.60856
202.8,64.26331
203,63.97159
203.2,63.23216
203.4,62.1501
203.6,62.99067
203.8,64.186
204,63.32939
204.2,63.00203
204.4,63.88218
204.6,66.4127
204.8,64.02647
205,64.52409
205.2,63.1873
205.4,62.14521
205.6,62.54948
205.8,64.19281
206,63.67267
206.2,63.55135
206.4,64.4334
206.6,65.62763
206.8,64.48344
207,63.15973
207.2,63.7697
207.4,64.38374
207.6,63.48708
207.8,64.86418
208,64.60087
208.2,63.93811
208.4,61.75667
208.6,62.09111
208.8,62.25237
209,64.28308
209.2,63.18368
209.4,65.0849
209.6,63.03758
209.8,63.12161
210,62.88226
210.2,64.36449
210.4,64.10862
210.6,63.21563
210.8,62.50303
211,62.60217
211.2,62.58881
211.4,63.60734
211.6,63.91432
211.8,64.51976
212,63.8873
212.2,61.74544
212.4,63.80378
212.6,62.89855
212.8,62.03729
213,62.52
213.2,62.55091
213.4,62.67162
213.6,62.7858
213.8,62.48301
214,62.1483
214.2,63.79992
214.4,63.98895
214.6,63.06147
214.8,62.5607
215,63.88754
215.2,62.07109
215.4,62.11305
215.6,62.44574
215.8,63.35963
216,62.23622
216.2,62.8619
216.4,62.18715
216.6,62.48489
216.8,60.25846
217,63.60784
217.2,63.19234
217.4,61.10024
217.6,59.66026
217.8,63.76663
218,62.14356
218.2,62.99307
218.4,62.62685
218.6,62.42231
218.8,63.15705
219,62.43417
219.2,60.22797
219.4,62.5874
219.6,61.54219
219.8,62.05127
220,62.05175
220.2,62.15023
220.4,61.22416
220.6,61.18529
220.8,60.65742
221,62.80353
221.2,61.77533
221.4,62.10954
221.6,62.66608
221.8,60.45016
222,60.44639
222.2,61.37986
222.4,62.22173
222.6,60.63718
222.8,60.72958
223,61.99032
223.2,61.74548
223.4,61.96335
223.6,62.07383
223.8,62.40091
224,59.59473
224.2,61.45126
224.4,61.64998
224.6,59.55544
224.8,61.32519
225,62.27457
225.2,59.6615
225.4,61.19976
225.6,60.55664
225.8,61.81487
226,59.96083
226.2,59.92785
226.4,62.32834
226.6,61.49114
226.8,62.35419
227,61.82658
227.2,61.55022
227.4,61.03024
227.6,59.56371
227.8,60.85402
228,61.04242
228.2,61.31821
228.4,59.87458
228.6,60.8537
228.8,62.45596
229,60.16182
229.2,60.7948
229.4,60.84176
229.6,59.72211
229.8,60.97727
230,60.80223
230.2,58.18908
230.4,62.75751
230.6,61.89253
230.8,61.70369
231,61.32596
231.2,60.10173
231.4,59.22046
231.6,59.92543
231.8,60.87343
232,62.25721
232.2,59.32014
232.4,62.16548
232.6,59.22128
232.8,61.05294
233,60.15235
233.2,58.24874
233.4,62.67616
233.6,58.94572
233.8,59.42065
234,59.65292
234.2,59.70425
234.4,60.26837
234.6,60.36062
234.8,62.09927
235,61.40485
235.2,60.92219
235.4,59.27747
235.6,60.98505
235.8,59.68785
236,59.57395
236.2,60.38451
236.4,58.61926
236.6,57.38551
236.8,59.35307
237,58.89928
237.2,60.57202
237.4,59.43217
237.6,61.11039
237.8,59.1221
238,60.24928
238.2,60.08946
238.4,59.96735
238.6,58.58208
238.8,59.58768
239,59.37712
239.2,58.90272
239.4,59.15092
239.6,58.94904
239.8,59.09827
240,58.52326
240.2,58.14105
240.4,58.69186
240.6,59.02451
240.8,60.29039
241,58.67824
241.2,60.80013
241.4,57.85763
241.6,61.09546
241.8,59.34964
242,56.98158
242.2,59.8315
242.4,56.87571
242.6,59.4187
242.8,61.30521
243,58.86433
243.2,59.49399
243.4,59.65645
243.6,58.58506
243.8,59.75706
244,58.53827
244.2,59.76821
244.4,57.86831
244.6,58.91339
244.8,58.52902
245,58.01787
245.2,58.86143
245.4,57.27588
245.6,57.08645
245.8,57.24968
246,57.87631
246.2,59.49901
246.4,58.68303
246.6,59.85792
246.8,59.57385
247,58.08245
247.2,57.1796
247.4,58.54494
247.6,58.14628
247.8,59.69509
248,57.7142
248.2,60.00431
248.4,58.65594
248.6,58.84302
248.8,57.64054
249,57.31671
249.2,58.13351
249.4,58.30784
249.6,56.80267
249.8,58.35105
250,57.44901
250.2,58.61609
250.4,59.14809
250.6,56.25802
250.8,57.40043
251,57.83213
251.2,55.82878
251.4,55.46338
251.6,56.34119
251.8,58.90733
252,59.60776
252.2,57.32849
252.4,57.49209
252.6,58.09865
252.8,58.71268
253,58.75536
253.2,60.3588
253.4,58.30297
253.6,56.63956
253.8,60.10357
254,56.76446
254.2,57.03474
254.4,58.62432
254.6,57.87014
254.8,57.74031
255,57.65546
255.2,56.28747
255.4,56.31911
255.6,55.90557
255.8,58.31551
256,56.64144
256.2,55.78016
256.4,57.96894
256.6,57.21605
256.8,56.14449
257,57.71556
257.2,57.84264
257.4,57.88406
257.6,56.74831
257.8,56.98217
258,56.88174
258.2,57.45608
258.4,57.77988
258.6,58.88994
258.8,56.60986
259,56.57415
259.2,57.0041
259.4,58.31979
259.6,56.73795
259.8,58.04268
260,56.35661
260.2,56.21418
260.4,58.86124
260.6,57.88646
260.8,57.57192
261,56.98875
261.2,56.36035
261.4,58.11341
261.6,58.0475
261.8,55.13241
262,55.72059
262.2,56.48225
262.4,58.31282
262.6,57.19793
262.8,58.09266
263,56.18602
263.2,57.21851
263.4,56.09811
263.6,54.82274
263.8,56.98393
264,56.69347
264.2,55.87102
264.4,56.06113
264.6,55.80994
264.8,57.0882
265,55.50531
265.2,57.11637
265.4,56.2113
265.6,56.24517
265.8,55.58302
266,55.60145
266.2,55.7438
266.4,55.47556
266.6,55.66735
266.8,55.71026
267,54.81114
267.2,54.56406
267.4,53.15915
267.6,56.81236
267.8,55.27058
268,56.44497
268.2,55.80841
268.4,57.01917
268.6,56.53944
268.8,57.61837
269,56.35569
269.2,56.63527
269.4,55.69634
269.6,55.1392
269.8,54.30848
270,54.64029
270.2,57.75116
270.4,54.67104
270.6,56.46021
270.8,55.99537
271,56.59548
271.2,55.66123
271.4,55.59026
271.6,56.47304
271.8,55.50528
272,56.04269
272.2,57.19697
272.4,56.37826
272.6,55.14352
272.8,55.44117
273,57.11311
273.2,53.89123
273.4,55.9731
273.6,57.18081
273.8,55.62462
274,55.79125
274.2,56.53784
274.4,57.85869
274.6,56.48545
274.8,54.94381
275,55.49456
275.2,54.78233
275.4,55.45847
275.6,52.98798
275.8,54.40018
276,55.94566
276.2,55.84333
276.4,54.01388
276.6,55.83638
276.8,55.50455
277,56.32827
277.2,55.4628
277.4,54.29981
277.6,54.32526
277.8,53.9642
278,55.41982
278.2,56.00653
278.4,54.71515
278.6,54.79663
278.8,54.55127
279,52.87922
279.2,53.79627
279.4,54.6228
279.6,55.34583
279.8,54.15471
280,53.76437
280.2,53.85227
280.4,55.73502
280.6,55.19556
280.8,55.04168
281,55.65845
281.2,55.71545
281.4,54.21234
281.6,53.09508
281.8,53.34014
282,55.67884
282.2,55.22888
282.4,53.34454
282.6,54.30356
282.8,54.6343
283,54.7965
283.2,54.59748
283.4,53.8078
283.6,55.72255
283.8,54.09936
284,53.63003
284.2,52.59847
284.4,53.26436
284.6,57.27687
284.8,53.9034
285,55.96452
285.2,53.94063
285.4,55.46372
285.6,53.8278
285.8,53.69156
286,54.73759
286.2,54.52304
286.4,55.03835
286.6,53.81989
286.8,54.8634
287,53.58577
287.2,55.09078
287.4,54.91011
287.6,54.52417
287.8,53.15084
288,52.53862
288.2,53.56911
288.4,54.27423
288.6,52.59397
288.8,54.62478
289,55.70486
289.2,53.60269
289.4,53.90873
289.6,53.00566
289.8,53.95703
290,53.11453
290.2,55.01113
290.4,54.72834
290.6,54.17221
290.8,53.63796
291,55.53174
291.2,51.72414
291.4,54.21539
291.6,54.51577
291.8,53.87076
292,55.12887
292.2,53.00452
292.4,53.82936
292.6,55.1147
292.8,52.83539
293,54.97223
293.2,51.92642
293.4,53.44575
293.6,55.08406
293.8,54.18778
294,53.61325
294.2,53.85755
294.4,52.67469
294.6,52.06586
294.8,51.45713
295,54.13047
295.2,51.58547
295.4,53.88256
295.6,51.65873
295.8,53.95379
296,53.70788
296.2,53.58017
296.4,53.01449
296.6,54.6339
296.8,54.20297
297,52.10484
297.2,52.80137
297.4,53.71927
297.6,52.90664
297.8,54.34218
298,51.99001
298.2,53.75555
298.4,53.93733
298.6,53.5399
298.8,53.42376
299,51.80169
299.2,54.80418
299.4,52.9822
299.6,51.83796
299.8,52.09637
300,51.62233
300.2,52.1152
300.4,53.64321
300.6,52.68385
300.8,53.18672
301,53.78652
301.2,52.29319
301.4,53.69983
301.6,52.73889
301.8,52.61043
302,53.21931
302.2,52.69738
302.4,52.2746
302.6,54.53606
302.8,52.8666
303,52.82224
303.2,52.37876
303.4,51.29594
303.6,53.99916
303.8,51.76733
304,52.82599
304.2,52.75141
304.4,53.82522
304.6,52.4068
304.8,51.82404
305,52.05945
305.2,52.74473
305.4,52.39948
305.6,51.10119
305.8,53.58936
306,52.05912
306.2,55.04297
306.4,52.48855
306.6,52.23179
306.8,52.5547
307,52.67307
307.2,52.98219
307.4,55.04429
307.6,50.45732
307.8,51.3709
308,51.682
308.2,52.65691
308.4,51.95614
308.6,52.8771
308.8,50.90714
309,53.43537
309.2,52.5283
309.4,52.57614
309.6,50.99924
309.8,51.61672
310,52.35927
310.2,51.41252
310.4,52.97663
310.6,51.50852
310.8,51.3382
311,52.57704
311.2,51.19711
311.4,53.0455
311.6,50.54488
311.8,51.30904
312,54.05908
312.2,51.15837
312.4,51.52415
312.6,52.2515
312.8,52.31283
313,54.86829
313.2,53.32248
313.4,51.39878
313.6,52.55317
313.8,53.29322
314,51.80564
314.2,49.40993
314.4,51.51395
314.6,50.50499
314.8,52.37188
315,51.66181
315.2,52.80231
315.4,50.72169
315.6,52.87295
315.8,50.54041
316,53.19869
316.2,51.84847
316.4,52.84504
316.6,50.20779
316.8,52.48164
317,51.00705
317.2,50.04578
317.4,52.82957
317.6,51.96155
317.8,51.37591
318,51.74526
318.2,51.01609
318.4,50.1218
318.6,49.35471
318.8,49.73344
319,50.96347
319.2,52.0883
319.4,51.2944
319.6,51.5169
319.8,50.91127
320,51.6617
320.2,52.14642
320.4,50.57029
320.6,50.0313
320.8,51.82559
321,50.62101
321.2,49.03417
321.4,51.47816
321.6,51.8131
321.8,51.9015
322,51.5523
322.2,51.08554
322.4,51.27153
322.6,53.06683
322.8,51.16101
323,50.74651
323.2,52.4732
323.4,52.22188
323.6,52.7561
323.8,51.99676
324,51.57328
324.2,52.38821
324.4,50.81557
324.6,50.67409
324.8,50.14248
325,52.66566
325.2,53.26335
325.4,51.91545
325.6,50.29199
