t,a
0.2,0.5852629
0.4,0.6017587
0.6,0.5793298
0.8,0.6000279
1.0,0.5795732
1.2,0.5994901
1.4,0.5803186
1.6,0.5992323
1.8,0.5829646
2.0,0.5954183
2.2,0.5859232
2.4,0.5912175
2.6,0.5880861
2.8,0.5878589
3.0,0.5909227
3.2,0.5865512
3.4,0.588292
3.6,0.5854525
3.8,0.5874003
4.0,0.5857088
4.2,0.5870529
4.4,0.5838159
4.6,0.5864639
4.8,0.5816255
5.0,0.5866407
5.2,0.5779174
5.4,0.5867941
5.6,0.5753644
5.8,0.5865257
6.0,0.5714818
6.2,0.5870528
6.4,0.5724087
6.6,0.5860013
6.8,0.5739098
7.0,0.582846
7.2,0.5756095
7.4,0.5824402
7.6,0.57628
7.8,0.5805282
8.0,0.5767692
8.2,0.5810347
8.4,0.5748358
8.6,0.5798465
8.8,0.5714678
9.0,0.5810654
9.2,0.5727954
9.4,0.581111
9.6,0.5717796
9.8,0.5803227
10.0,0.5735794
10.2,0.579325
10.4,0.5738937
10.6,0.5755434
10.8,0.5737906
11.0,0.573512
11.2,0.5752133
11.4,0.5747156
11.6,0.5712567
11.8,0.5759435
12.0,0.5705087
12.2,0.5770286
12.4,0.5705507
12.6,0.5764786
12.8,0.5685205
13.0,0.5760097
13.2,0.5699821
13.4,0.5751555
13.6,0.5704039
13.8,0.5735286
14.0,0.5691412
14.2,0.5722098
14.4,0.5713161
14.6,0.5721675
14.8,0.5697128
15.0,0.5731928
15.2,0.5665179
15.4,0.5724499
15.6,0.5643915
15.8,0.5726226
16.0,0.5629987
16.2,0.5734085
16.4,0.5654177
16.6,0.5713919
16.8,0.5656405
17.0,0.5682161
17.2,0.5681619
17.4,0.5661647
17.6,0.5715966
17.8,0.566936
18.0,0.5672244
18.2,0.5682591
18.4,0.5640357
18.6,0.5686585
18.8,0.5619022
19.0,0.5687862
19.2,0.5626393
19.4,0.5688019
19.6,0.5642741
19.8,0.5690453
20.0,0.5652987
20.2,0.5666766
20.4,0.5652601
20.6,0.5627882
20.8,0.5657685
21.0,0.5642677
21.2,0.5657616
21.4,0.5646429
21.6,0.5627377
21.8,0.5662091
22.0,0.5604854
22.2,0.5660892
22.4,0.5593741
22.6,0.5676982
22.8,0.5601788
23.0,0.5647084
23.2,0.5608061
23.4,0.5625586
23.6,0.5622564
23.8,0.5630666
24.0,0.5616986
24.2,0.5617764
24.4,0.5601587
24.6,0.5644735
24.8,0.5592497
25.0,0.5641029
25.2,0.5579332
25.4,0.5616829
25.6,0.5542193
25.8,0.5653683
26.0,0.555313
26.2,0.5622771
26.4,0.5563789
26.6,0.5603401
26.8,0.5578082
27.0,0.5611878
27.2,0.5587785
27.4,0.5595293
27.6,0.5570719
27.8,0.5604231
28.0,0.5550303
28.2,0.5606488
28.4,0.5538381
28.6,0.5602382
28.8,0.5514881
29.0,0.5621959
29.2,0.5517635
29.4,0.5581353
29.6,0.5526121
29.8,0.5574836
30.0,0.5540481
30.2,0.555993
30.4,0.5556063
30.6,0.5552123
30.8,0.5556627
31.0,0.5579802
31.2,0.5529359
31.4,0.5565897
31.6,0.5505065
31.8,0.5565173
32.0,0.5491692
32.2,0.5584941
32.4,0.548033
32.6,0.5575704
32.8,0.5503077
33.0,0.5542935
33.2,0.5514507
33.4,0.5533619
33.6,0.551588
33.8,0.5521301
34.0,0.5542461
34.2,0.5531721
34.4,0.5481577
34.6,0.5535539
34.8,0.5478628
35.0,0.5536987
35.2,0.5475898
35.4,0.5540724
35.6,0.5453795
35.8,0.5540978
36.0,0.5472526
36.2,0.5510096
36.4,0.5483212
36.6,0.5501192
36.8,0.5482542
37.0,0.55025
37.2,0.5502764
37.4,0.5499907
37.6,0.5457596
37.8,0.5504202
38.0,0.5450864
38.2,0.5524888
38.4,0.5449994
38.6,0.5541029
38.8,0.5445171
39.0,0.5505934
39.2,0.5463311
39.4,0.5511785
39.6,0.5465281
39.8,0.5498156
40.0,0.5462134
40.2,0.5456756
40.4,0.5490398
40.6,0.54693
40.8,0.5446942
41.0,0.546767
41.2,0.5423664
41.4,0.5485932
41.6,0.542784
41.8,0.5488424
42.0,0.5425441
42.2,0.5480328
42.4,0.5428208
42.6,0.5460428
42.8,0.545037
43.0,0.5435925
43.2,0.5436008
43.4,0.5434669
43.6,0.5454401
43.8,0.5443885
44.0,0.5432947
44.2,0.5450473
44.4,0.5396703
44.6,0.5449328
44.8,0.5400922
45.0,0.5438623
45.2,0.5378921
45.4,0.5477521
45.6,0.5392147
45.8,0.5446934
46.0,0.5412118
46.2,0.540816
46.4,0.5423365
46.6,0.5406062
46.8,0.5435092
47.0,0.5411176
47.2,0.5409396
47.4,0.5407648
47.6,0.5404403
47.8,0.5417558
48.0,0.5354755
48.2,0.5436374
48.4,0.5358847
48.6,0.544819
48.8,0.5353079
49.0,0.5418557
49.2,0.536096
49.4,0.5393582
49.6,0.5371024
49.8,0.5411044
50.0,0.5396032
50.2,0.5384958
50.4,0.5382841
50.6,0.5408313
50.8,0.5363718
51.0,0.5402614
51.2,0.534678
51.4,0.5405778
51.6,0.5306557
51.8,0.5408347
52.0,0.5330417
52.2,0.5398181
52.4,0.535592
52.6,0.5363685
52.8,0.5348584
53.0,0.5365098
53.2,0.5366876
53.4,0.5352905
53.6,0.5357201
53.8,0.5376125
54.0,0.5334678
54.2,0.5379153
54.4,0.5299157
54.6,0.5366932
54.8,0.5287307
55.0,0.5385457
55.2,0.5296302
55.4,0.5372891
55.6,0.5319019
55.8,0.5352359
56.0,0.5322725
56.2,0.5359786
56.4,0.5332197
56.6,0.5343849
56.8,0.5319836
57.0,0.5339367
57.2,0.5305508
57.4,0.5367097
57.6,0.5270286
57.8,0.5367807
58.0,0.5264327
58.2,0.5373023
58.4,0.5279179
58.6,0.5331956
58.8,0.5296071
59.0,0.5335469
59.2,0.5293296
59.4,0.5302585
59.6,0.5298743
59.8,0.5308039
60.0,0.5294442
60.2,0.5306542
60.4,0.5292213
60.6,0.5322387
60.8,0.5267742
61.0,0.531651
61.2,0.5246687
61.4,0.5335301
61.6,0.5248349
61.8,0.5298535
62.0,0.5265934
62.2,0.5290267
62.4,0.5269872
62.6,0.5300112
62.8,0.5272496
63.0,0.5265568
63.2,0.5303166
63.4,0.5281206
63.6,0.5269238
63.8,0.5289104
64.0,0.5244625
64.2,0.5294052
64.4,0.5249461
64.6,0.5302898
64.8,0.52399
65.0,0.529172
65.2,0.5247783
65.4,0.5310673
65.6,0.5257591
65.8,0.5252716
66.0,0.5261001
66.2,0.5230356
66.4,0.5267985
66.6,0.525657
66.8,0.5243563
67.0,0.5273633
67.2,0.5228687
67.4,0.5266591
67.6,0.5216542
67.8,0.5281568
68.0,0.5203799
68.2,0.5264851
68.4,0.5215616
68.6,0.5242191
68.8,0.5230643
69.0,0.5230181
69.2,0.5235744
69.4,0.5221504
69.6,0.5239039
69.8,0.5237948
70.0,0.5215914
70.2,0.5242962
70.4,0.5200432
70.6,0.5240342
70.8,0.5201092
71.0,0.5235215
71.2,0.5177516
71.4,0.5255104
71.6,0.5194336
71.8,0.5223766
72.0,0.5215356
72.2,0.5202
72.4,0.5221749
72.6,0.5193731
72.8,0.521929
73.0,0.5192927
73.2,0.5188812
73.4,0.5217865
73.6,0.5171937
73.8,0.5229142
74.0,0.5172176
74.2,0.522035
74.4,0.5150675
74.6,0.5233807
74.8,0.5160795
75.0,0.5218537
75.2,0.5175748
75.4,0.5192265
75.6,0.5185332
75.8,0.5172681
76.0,0.5188069
76.2,0.5183375
76.4,0.5182911
76.6,0.5191969
76.8,0.5162469
77.0,0.5202068
77.2,0.514448
77.4,0.5200768
77.6,0.5122037
77.8,0.520723
78.0,0.5154581
78.2,0.5187985
78.4,0.5158054
78.6,0.5183534
78.8,0.5150434
79.0,0.516771
79.2,0.5144664
79.4,0.515898
79.6,0.5140077
79.8,0.5186653
80.0,0.5141707
80.2,0.5177884
80.4,0.5117322
80.6,0.5179663
80.8,0.5101697
81.0,0.5178292
81.2,0.510206
81.4,0.5167481
81.6,0.5107924
81.8,0.5151327
82.0,0.5124128
82.2,0.5140902
82.4,0.5125977
82.6,0.5139621
82.8,0.5125597
83.0,0.5155292
83.2,0.5103567
83.4,0.5152768
83.6,0.5084611
83.8,0.5144202
84.0,0.5088527
84.2,0.5170401
84.4,0.5088388
84.6,0.5126292
84.8,0.5098362
85.0,0.5114095
85.2,0.5116011
85.4,0.5116809
85.6,0.512265
85.8,0.5101563
86.0,0.5113884
86.2,0.5122661
86.4,0.5092952
