t,a
0.2,0.06186827
0.4,0.05776781
0.6,0.05744384
0.8,0.05719055
1.0,0.05563953
1.2,0.05588364
1.4,0.05731392
1.6,0.05774799
1.8,0.05409344
2.0,0.05963255
2.2,0.05738887
2.4,0.05680996
2.6,0.05651247
2.8,0.0543898
3.0,0.05494201
3.2,0.05460554
3.4,0.0556819
3.6,0.05602286
3.8,0.05823619
4.0,0.05483884
4.2,0.05543145
4.4,0.05573781
4.6,0.05504212
4.8,0.05621814
5.0,0.05420557
5.2,0.05406433
5.4,0.05501994
5.6,0.05751708
5.8,0.05532953
6.0,0.05411724
6.2,0.05452618
6.4,0.05452927
6.6,0.05686375
6.8,0.0542658
7.0,0.0561593
7.2,0.05609488
7.4,0.05424869
7.6,0.05466564
7.8,0.05439229
8.0,0.05542563
8.2,0.05132092
8.4,0.05485005
8.6,0.05622216
8.8,0.0565762
9.0,0.0542979
9.2,0.05208441
9.4,0.05252776
9.6,0.05448875
9.8,0.05366231
10.0,0.05465367
10.2,0.05318867
10.4,0.05556205
10.6,0.05222822
10.8,0.05577804
11.0,0.0536346
11.2,0.05205643
11.4,0.05169408
11.6,0.05374877
11.8,0.0525029
12.0,0.05458238
12.2,0.05390707
12.4,0.05272063
12.6,0.05311168
12.8,0.05328566
13.0,0.0539169
13.2,0.05408397
13.4,0.0543487
13.6,0.05267249
13.8,0.05344632
14.0,0.0530924
14.2,0.05100806
14.4,0.05388973
14.6,0.05147353
14.8,0.05528339
15.0,0.05283732
15.2,0.05449658
15.4,0.05485639
15.6,0.05255598
15.8,0.05364062
16.0,0.05287034
16.2,0.05270137
16.4,0.05182356
16.6,0.05359124
16.8,0.05284013
17.0,0.05341652
17.2,0.05099843
17.4,0.0508132
17.6,0.04966709
17.8,0.0530627
18.0,0.05567792
18.2,0.05258302
18.4,0.05396812
18.6,0.0513261
18.8,0.05104515
19.0,0.05064329
19.2,0.0513642
19.4,0.05154134
19.6,0.04899899
19.8,0.05332468
20.0,0.05295689
20.2,0.0542264
20.4,0.05097009
20.6,0.04995303
20.8,0.05029569
21.0,0.05080042
21.2,0.05169699
21.4,0.05144439
21.6,0.05346833
21.8,0.05245987
22.0,0.05094429
22.2,0.05214004
22.4,0.05094727
22.6,0.05306205
22.8,0.05060721
23.0,0.05148226
23.2,0.05105908
23.4,0.05352779
23.6,0.05233277
23.8,0.05081196
24.0,0.05214416
24.2,0.05109887
24.4,0.05219133
24.6,0.05203038
24.8,0.05271441
25.0,0.05288965
25.2,0.05057987
25.4,0.0516669
25.6,0.05050079
25.8,0.04960913
26.0,0.0485618
26.2,0.05454036
26.4,0.05098196
26.6,0.05118984
26.8,0.05126887
27.0,0.05041074
27.2,0.05078861
27.4,0.0493846
27.6,0.05172957
27.8,0.04710551
28.0,0.05271136
28.2,0.05108638
28.4,0.04927427
28.6,0.05298585
28.8,0.04899293
29.0,0.04845429
29.2,0.04993161
29.4,0.05319409
29.6,0.05053866
29.8,0.05265784
30.0,0.05111627
30.2,0.04908428
30.4,0.05015934
30.6,0.04960234
30.8,0.04730936
31.0,0.04882303
31.2,0.05153211
31.4,0.04953423
31.6,0.05279398
31.8,0.05067146
32.0,0.04755021
32.2,0.04872686
32.4,0.04884626
32.6,0.05091049
32.8,0.04998201
33.0,0.04987696
33.2,0.04980271
33.4,0.04965814
33.6,0.05135875
33.8,0.04948171
34.0,0.05050503
34.2,0.0475578
34.4,0.0506298
34.6,0.04972574
34.8,0.0501626
35.0,0.04982997
35.2,0.0460815
35.4,0.04952934
35.6,0.04896925
35.8,0.05084801
36.0,0.05074055
36.2,0.05262162
36.4,0.05083231
36.6,0.04983647
36.8,0.04996165
37.0,0.05034335
37.2,0.04824704
37.4,0.04504644
37.6,0.05060508
37.8,0.04943188
38.0,0.05073923
38.2,0.05169853
38.4,0.0483933
38.6,0.0508672
38.8,0.05012896
39.0,0.04927659
39.2,0.04915998
39.4,0.05021977
39.6,0.0497324
39.8,0.04907108
40.0,0.05064758
40.2,0.04886787
40.4,0.04817216
40.6,0.04733255
40.8,0.0516656
41.0,0.04930631
41.2,0.05173173
41.4,0.04987822
41.6,0.04646865
41.8,0.04768329
42.0,0.04707646
42.2,0.04889165
42.4,0.04692462
42.6,0.04969259
42.8,0.04999609
43.0,0.0503314
43.2,0.05180295
43.4,0.04773442
43.6,0.04729787
43.8,0.04781969
44.0,0.04987489
44.2,0.04862814
44.4,0.04955192
44.6,0.04776535
44.8,0.04802742
45.0,0.04899221
45.2,0.04887925
45.4,0.04887978
45.6,0.04690749
45.8,0.04879952
46.0,0.04846817
46.2,0.05115421
46.4,0.04845416
46.6,0.04801528
46.8,0.04568639
47.0,0.0478983
47.2,0.05043726
47.4,0.04880097
47.6,0.04992661
47.8,0.04846058
48.0,0.04746937
48.2,0.04777755
48.4,0.04714416
48.6,0.04448564
48.8,0.04485313
49.0,0.04750884
49.2,0.04771792
49.4,0.04952551
49.6,0.04895667
49.8,0.04642727
50.0,0.04934238
50.2,0.0459287
50.4,0.04762646
50.6,0.0472244
50.8,0.04732219
51.0,0.04819733
51.2,0.0466891
51.4,0.04857646
51.6,0.04786679
51.8,0.04781995
52.0,0.04569559
52.2,0.04837485
52.4,0.0472692
52.6,0.04904215
52.8,0.04838127
53.0,0.04691951
53.2,0.04759325
53.4,0.04789137
53.6,0.04718546
53.8,0.04793907
54.0,0.04824624
54.2,0.04857096
54.4,0.04724461
54.6,0.04966879
54.8,0.04691927
55.0,0.04596894
55.2,0.04477747
55.4,0.04995659
55.6,0.04809417
55.8,0.04746662
56.0,0.0484725
56.2,0.04708871
56.4,0.04668042
56.6,0.04807289
56.8,0.0464773
57.0,0.04415569
57.2,0.04875612
57.4,0.04587074
57.6,0.04673241
57.8,0.04835974
58.0,0.04629073
58.2,0.04416935
58.4,0.04643121
58.6,0.04788811
58.8,0.04758914
59.0,0.0505778
59.2,0.04635861
59.4,0.04686028
59.6,0.04672946
59.8,0.04670373
60.0,0.04569131
60.2,0.04458948
60.4,0.04635848
60.6,0.04660024
60.8,0.04947448
61.0,0.04721672
61.2,0.04500201
61.4,0.04670456
61.6,0.04716174
61.8,0.04734644
62.0,0.04720129
62.2,0.04828383
62.4,0.04654338
62.6,0.04646242
62.8,0.0468668
63.0,0.04624292
63.2,0.04781435
63.4,0.04448862
63.6,0.04671175
63.8,0.04797689
64.0,0.04769433
64.2,0.04590425
64.4,0.04505735
64.6,0.04684755
64.8,0.04708812
65.0,0.04730278
65.2,0.04571438
65.4,0.04777869
65.6,0.04715459
65.8,0.04605119
66.0,0.04658298
66.2,0.04558027
66.4,0.04400696
66.6,0.04523089
66.8,0.04816927
67.0,0.04599355
67.2,0.04729146
67.4,0.04688256
67.6,0.04439777
67.8,0.04670133
68.0,0.04663792
68.2,0.04626952
68.4,0.04649335
68.6,0.04804582
68.8,0.04598415
69.0,0.0463704
69.2,0.04725389
69.4,0.04475559
69.6,0.04540944
69.8,0.04430504
70.0,0.04830204
70.2,0.04660764
70.4,0.04780661
70.6,0.04772449
70.8,0.04540312
71.0,0.04426195
71.2,0.04567525
71.4,0.04512433
71.6,0.04506922
71.8,0.04576979
72.0,0.0458581
72.2,0.0465409
72.4,0.04672815
72.6,0.04456032
72.8,0.04384865
73.0,0.04411211
73.2,0.04512943
73.4,0.04639127
73.6,0.04682095
73.8,0.04471586
74.0,0.04509328
74.2,0.04457872
74.4,0.04594296
74.6,0.04570748
74.8,0.04235326
75.0,0.04714556
75.2,0.04548125
75.4,0.04655452
75.6,0.04661671
75.8,0.04267828
76.0,0.04174517
76.2,0.04468751
76.4,0.04580158
76.6,0.04523974
76.8,0.04888601
77.0,0.04618769
77.2,0.04385726
77.4,0.04514435
77.6,0.04509876
77.8,0.04432218
78.0,0.04276124
78.2,0.04501014
78.4,0.04523556
78.6,0.04667484
78.8,0.04567524
79.0,0.04228398
79.2,0.04699078
79.4,0.04288264
79.6,0.0464416
79.8,0.04437213
80.0,0.04504212
80.2,0.04604266
80.4,0.04461723
80.6,0.04492687
80.8,0.04509719
81.0,0.04464359
81.2,0.04325047
81.4,0.04726194
81.6,0.04504141
81.8,0.04576913
82.0,0.04528794
82.2,0.04285361
82.4,0.0440029
82.6,0.04335586
82.8,0.04532311
83.0,0.04381609
83.2,0.04664567
83.4,0.04498883
83.6,0.04539956
83.8,0.04588951
84.0,0.04337286
84.2,0.04324993
84.4,0.04282143
84.6,0.04494486
84.8,0.04486059
85.0,0.04521348
85.2,0.04512963
85.4,0.04275085
85.6,0.04436436
85.8,0.04435833
86.0,0.04272461
86.2,0.04295845
86.4,0.04514232
86.6,0.04478135
86.8,0.04592815
87.0,0.04324619
87.2,0.0425168
87.4,0.0413662
87.6,0.04322503
87.8,0.04596838
88.0,0.04527166
88.2,0.04665528
88.4,0.04334546
88.6,0.04475692
88.8,0.04382571
89.0,0.0431403
89.2,0.04444907
89.4,0.0433273
89.6,0.043123
89.8,0.04416678
90.0,0.04548735
90.2,0.04368859
90.4,0.04272882
90.6,0.04392005
90.8,0.04434759
91.0,0.04564326
91.2,0.04521503
91.4,0.04473777
91.6,0.04412126
91.8,0.04294347
92.0,0.04406916
92.2,0.04323071
92.4,0.04239598
92.6,0.04201875
92.8,0.04438939
93.0,0.04450483
93.2,0.04513708
93.4,0.0440034
93.6,0.04276886
93.8,0.04319371
94.0,0.04433694
94.2,0.04428064
94.4,0.0424884
94.6,0.04468165
94.8,0.04367995
95.0,0.043048
95.2,0.04429865
95.4,0.04400437
95.6,0.04166564
95.8,0.04230548
96.0,0.04475222
96.2,0.04320714
96.4,0.04439099
96.6,0.043218
96.8,0.04058594
97.0,0.04330908
97.2,0.04402595
97.4,0.04328175
97.6,0.03976423
97.8,0.0442397
98.0,0.04316589
98.2,0.04594424
98.4,0.04486769
98.6,0.04313009
98.8,0.0414647
99.0,0.04166939
99.2,0.04498116
99.4,0.04454823
99.6,0.0448574
99.8,0.0439897
100.0,0.04285724
100.2,0.04286588
100.4,0.04315552
100.6,0.04184642
100.8,0.04267769
101.0,0.040386
101.2,0.04411995
101.4,0.04411056
101.6,0.04243104
101.8,0.04205728
102.0,0.04186987
102.2,0.0435943
102.4,0.0438742
102.6,0.04310006
102.8,0.04254353
103.0,0.04366417
103.2,0.04225368
103.4,0.04159203
103.6,0.04222896
103.8,0.04175086
104.0,0.04007299
104.2,0.04402846
104.4,0.04280937
104.6,0.04474619
104.8,0.04339174
105.0,0.04136287
105.2,0.04246402
105.4,0.04132163
105.6,0.04217308
105.8,0.04320311
106.0,0.04474978
106.2,0.04388298
106.4,0.04329769
106.6,0.04418279
106.8,0.04199433
107.0,0.04236942
107.2,0.04152856
107.4,0.04261198
107.6,0.04275912
107.8,0.04377209
108.0,0.04324425
108.2,0.04099783
108.4,0.04386986
108.6,0.0436165
108.8,0.0427469
109.0,0.04237469
109.2,0.0441543
109.4,0.04277014
109.6,0.04185703
109.8,0.0426888
110.0,0.04062803
110.2,0.04104274
110.4,0.04035738
110.6,0.04351912
110.8,0.0422145
111.0,0.04486109
111.2,0.04220365
111.4,0.04179137
111.6,0.0408749
111.8,0.04155803
112.0,0.03994525
112.2,0.03751904
112.4,0.04282449
112.6,0.04296857
112.8,0.04316668
113.0,0.04358899
113.2,0.04083379
113.4,0.04097798
113.6,0.04113685
113.8,0.04360423
114.0,0.04207595
114.2,0.04477078
114.4,0.04096774
114.6,0.04191178
114.8,0.0422887
115.0,0.04235442
115.2,0.04188531
115.4,0.04029084
115.6,0.04182193
115.8,0.04216545
116.0,0.04397848
116.2,0.04218978
116.4,0.04045339
116.6,0.04174644
116.8,0.04198169
117.0,0.04310848
117.2,0.04256739
117.4,0.04250279
117.6,0.04278442
117.8,0.04242066
118.0,0.04093073
118.2,0.04066426
118.4,0.04014513
118.6,0.04057189
118.8,0.03950037
119.0,0.04189787
119.2,0.04335756
119.4,0.0413607
119.6,0.03980871
119.8,0.04246159
120.0,0.03991484
120.2,0.04279168
120.4,0.04061999
120.6,0.04279254
120.8,0.04156019
121.0,0.04117441
121.2,0.04181473
121.4,0.04067735
121.6,0.04093695
121.8,0.03864932
122.0,0.04206611
122.2,0.04051347
122.4,0.04310963
