t,a
0.2,0.07665809
0.4,0.07428657
0.6,0.07580388
0.8,0.07433403
1.0,0.07232648
1.2,0.07378128
1.4,0.0742861
1.6,0.07281261
1.8,0.06915733
2.0,0.0761265
2.2,0.07358347
2.4,0.07293306
2.6,0.0737678
2.8,0.07145364
3.0,0.07072593
3.2,0.07133595
3.4,0.07491566
3.6,0.07254165
3.8,0.07448112
4.0,0.0728831
4.2,0.06970521
4.4,0.0724609
4.6,0.07075541
4.8,0.07238748
5.0,0.06942819
5.2,0.07179331
5.4,0.07109134
5.6,0.07200903
5.8,0.07185204
6.0,0.06947341
6.2,0.07056196
6.4,0.07051792
6.6,0.07329972
6.8,0.07135936
7.0,0.07230123
7.2,0.07037138
7.4,0.06944648
7.6,0.06930831
7.8,0.07015135
8.0,0.07223492
8.2,0.06821366
8.4,0.07192324
8.6,0.07126501
8.8,0.07081183
9.0,0.07034661
9.2,0.06804642
9.4,0.06910148
9.6,0.06974805
9.8,0.07133897
10.0,0.06903709
10.2,0.07121884
10.4,0.07037674
10.6,0.06873149
10.8,0.07108492
11.0,0.0707616
11.2,0.06740748
11.4,0.06909132
11.6,0.07041849
11.8,0.06974263
12.0,0.07053238
12.2,0.06976336
12.4,0.06719678
12.6,0.07034681
12.8,0.06952887
13.0,0.06965784
13.2,0.06870833
13.4,0.07053042
13.6,0.06715215
13.8,0.06787889
14.0,0.07068716
14.2,0.06846938
14.4,0.06843838
14.6,0.06835245
14.8,0.07125343
15.0,0.0680835
15.2,0.0697201
15.4,0.06898303
15.6,0.0660943
15.8,0.06560049
16.0,0.06744641
16.2,0.06919437
16.4,0.06406919
16.6,0.06822824
16.8,0.06937234
17.0,0.06953633
17.2,0.06883097
17.4,0.06662612
17.6,0.06394836
17.8,0.06690628
18.0,0.06872288
18.2,0.06727103
18.4,0.06851411
18.6,0.06763748
18.8,0.06681564
19.0,0.06798187
19.2,0.06809283
19.4,0.06867556
19.6,0.06602634
19.8,0.06700165
20.0,0.0671324
20.2,0.06776375
20.4,0.06809931
20.6,0.06600076
20.8,0.06763627
21.0,0.06649648
21.2,0.06982143
21.4,0.06738877
21.6,0.06864322
21.8,0.0679269
22.0,0.06571882
22.2,0.06793084
22.4,0.06628665
22.6,0.06603948
22.8,0.06539992
23.0,0.06501929
23.2,0.06662442
23.4,0.06794928
23.6,0.06797435
23.8,0.06396908
24.0,0.06784994
24.2,0.06600746
24.4,0.06615184
24.6,0.06553908
24.8,0.06814748
25.0,0.06682065
25.2,0.06616678
25.4,0.06693963
25.6,0.06593438
25.8,0.06560285
26.0,0.06303624
26.2,0.06665933
26.4,0.06684033
26.6,0.06609279
26.8,0.06468174
27.0,0.06314738
27.2,0.06549802
27.4,0.0645386
27.6,0.06586756
27.8,0.0650511
28.0,0.06814011
28.2,0.06476375
28.4,0.06531275
28.6,0.06722919
28.8,0.06457829
29.0,0.06358402
29.2,0.06511077
29.4,0.06959728
29.6,0.06481463
29.8,0.06734913
30.0,0.06550837
30.2,0.06308204
30.4,0.06494993
30.6,0.06493294
30.8,0.06590734
31.0,0.06216548
31.2,0.06662628
31.4,0.06458785
31.6,0.06684405
31.8,0.06465454
32.0,0.06409136
32.2,0.06420654
32.4,0.0646589
32.6,0.06485435
32.8,0.06446303
33.0,0.06735149
33.2,0.06364485
33.4,0.06463613
33.6,0.06432924
33.8,0.06417499
34.0,0.0663906
34.2,0.06310382
34.4,0.06269935
34.6,0.06448623
34.8,0.0644817
35.0,0.06424166
35.2,0.06327084
35.4,0.06267072
35.6,0.06327285
35.8,0.06530002
36.0,0.06424031
36.2,0.06604924
36.4,0.06527606
36.6,0.06328063
36.8,0.0654907
37.0,0.06270634
37.2,0.06315012
37.4,0.06174003
37.6,0.06514395
37.8,0.06468702
38.0,0.06432387
38.2,0.06547005
38.4,0.06158156
38.6,0.06545224
38.8,0.06215782
39.0,0.06519473
39.2,0.06381167
39.4,0.06572535
39.6,0.06413101
39.8,0.06284716
40.0,0.06523443
40.2,0.0621034
40.4,0.06247294
40.6,0.06105987
40.8,0.06631875
41.0,0.06219469
41.2,0.06326567
41.4,0.06262127
41.6,0.06336313
41.8,0.06396121
42.0,0.06372658
42.2,0.06388369
42.4,0.06425828
42.6,0.06548863
42.8,0.06397488
43.0,0.06485499
43.2,0.06212749
43.4,0.0622035
43.6,0.06136549
43.8,0.06173919
44.0,0.0654915
44.2,0.06358551
44.4,0.06444264
44.6,0.06259558
44.8,0.06188113
45.0,0.06124331
45.2,0.06305
45.4,0.06079649
45.6,0.0617636
45.8,0.0648623
46.0,0.06211626
46.2,0.06354941
46.4,0.063488
46.6,0.06077438
46.8,0.06223126
47.0,0.06263167
47.2,0.06334222
47.4,0.06267565
47.6,0.06192685
47.8,0.06235771
48.0,0.06114439
48.2,0.0641205
48.4,0.06201947
48.6,0.06168278
48.8,0.05932974
49.0,0.0628419
49.2,0.06315724
49.4,0.06284252
49.6,0.0619897
49.8,0.05915422
50.0,0.06085989
50.2,0.05957985
50.4,0.0623928
50.6,0.06131082
50.8,0.06389228
51.0,0.06328417
51.2,0.06224527
51.4,0.06356142
51.6,0.06066168
51.8,0.06066988
52.0,0.05886997
52.2,0.05832171
52.4,0.0623866
52.6,0.06234415
52.8,0.06207811
53.0,0.060616
53.2,0.0624296
53.4,0.06165202
53.6,0.06320671
53.8,0.06086505
54.0,0.05944411
54.2,0.06213016
54.4,0.06122315
54.6,0.06147104
54.8,0.06003887
55.0,0.05745894
55.2,0.05933123
55.4,0.06366513
55.6,0.06155651
55.8,0.06243552
56.0,0.06052171
56.2,0.06022211
56.4,0.05940631
56.6,0.06103519
56.8,0.06032372
57.0,0.05593
57.2,0.06234505
57.4,0.06102012
57.6,0.06051483
57.8,0.06129039
58.0,0.0601227
58.2,0.05802673
58.4,0.05977829
58.6,0.06118686
58.8,0.05925065
59.0,0.06368794
59.2,0.06105088
59.4,0.05899934
59.6,0.06098905
59.8,0.06088711
60.0,0.0596261
60.2,0.05797355
60.4,0.06013703
60.6,0.06148295
60.8,0.06255761
61.0,0.0604532
61.2,0.05731282
61.4,0.05838392
61.6,0.06008734
61.8,0.06206917
62.0,0.05994061
62.2,0.06258356
62.4,0.06053518
62.6,0.05985614
62.8,0.05792969
63.0,0.06073724
63.2,0.05874589
63.4,0.05722577
63.6,0.05956565
63.8,0.05927209
64.0,0.05983456
64.2,0.0606932
64.4,0.05810918
64.6,0.06097611
64.8,0.05879272
65.0,0.06107289
65.2,0.06035373
65.4,0.05999912
65.6,0.06069457
65.8,0.05958235
66.0,0.05922019
66.2,0.0591164
66.4,0.05676943
66.6,0.05848951
66.8,0.06062026
67.0,0.05942943
67.2,0.0606659
67.4,0.06018104
67.6,0.05720823
67.8,0.05894223
68.0,0.05948626
68.2,0.06043989
68.4,0.06000682
68.6,0.06051468
68.8,0.05979279
69.0,0.05984315
69.2,0.06089829
69.4,0.05777349
69.6,0.05611844
69.8,0.05773574
70.0,0.06166209
70.2,0.05799062
70.4,0.06098657
70.6,0.05981546
70.8,0.05779611
71.0,0.0582685
71.2,0.05819966
71.4,0.05822486
71.6,0.05621205
71.8,0.06032012
72.0,0.05834842
72.2,0.06083473
72.4,0.0578626
72.6,0.05840402
72.8,0.05574459
73.0,0.05730219
73.2,0.06062768
73.4,0.05942619
73.6,0.06017247
