t,a
0.2,0.04052076
0.4,0.04189214
0.6,0.04259131
0.8,0.04322718
1.0,0.04238226
1.2,0.04145451
1.4,0.04334009
1.6,0.04106904
1.8,0.03848241
2.0,0.0407606
2.2,0.04248283
2.4,0.04216694
2.6,0.04133049
2.8,0.04153603
3.0,0.03866303
3.2,0.04061908
3.4,0.04144853
3.6,0.04118621
3.8,0.0415981
4.0,0.04209312
4.2,0.03978195
4.4,0.04218996
4.6,0.04014231
4.8,0.04115866
5.0,0.03898375
5.2,0.04189796
5.4,0.04214008
5.6,0.04286359
5.8,0.04141573
6.0,0.04043064
6.2,0.03927611
6.4,0.04185635
6.6,0.03969977
6.8,0.04081677
7.0,0.04570786
7.2,0.04139115
7.4,0.03911922
7.6,0.03927477
7.8,0.04150693
8.0,0.03809833
8.2,0.03874423
8.4,0.03881624
8.6,0.04185476
8.8,0.04176347
9.0,0.04136008
9.2,0.04030679
9.4,0.0412926
9.6,0.03900512
9.8,0.03959799
10.0,0.04055887
10.2,0.039182
10.4,0.04161106
10.6,0.04187581
10.8,0.04213756
11.0,0.04069354
11.2,0.03817428
11.4,0.03801201
11.6,0.03949535
11.8,0.03914126
12.0,0.04022293
12.2,0.0404438
12.4,0.03833358
12.6,0.03944441
12.8,0.03975041
13.0,0.03916121
13.2,0.03891165
13.4,0.03973272
13.6,0.04094268
13.8,0.0398232
14.0,0.0394492
14.2,0.03831989
14.4,0.03997424
14.6,0.03895998
14.8,0.04004876
15.0,0.04130194
15.2,0.04068209
15.4,0.03870334
15.6,0.03974933
15.8,0.03719974
16.0,0.04036369
16.2,0.03762206
16.4,0.03733121
16.6,0.03774238
16.8,0.04132277
17.0,0.03978027
17.2,0.03839775
17.4,0.03831664
17.6,0.03942026
17.8,0.03929689
18.0,0.03941012
18.2,0.0381342
18.4,0.04034324
18.6,0.03718417
18.8,0.04011388
19.0,0.0385077
19.2,0.04175015
19.4,0.03765923
19.6,0.03789496
19.8,0.03906276
20.0,0.04118541
20.2,0.04055469
20.4,0.03942579
20.6,0.0358534
20.8,0.03914295
21.0,0.03804422
21.2,0.03832742
21.4,0.03854531
21.6,0.03925779
21.8,0.04001584
22.0,0.03992754
22.2,0.03983706
22.4,0.03812377
22.6,0.0384507
22.8,0.0386719
23.0,0.040987
23.2,0.04141898
23.4,0.03943307
23.6,0.03984612
23.8,0.03822018
24.0,0.03895548
24.2,0.03740777
24.4,0.03832723
24.6,0.04006264
24.8,0.03869885
25.0,0.03984295
25.2,0.04108243
25.4,0.03857795
25.6,0.0402049
25.8,0.03835128
26.0,0.03806698
26.2,0.03873232
26.4,0.03949898
26.6,0.04075927
26.8,0.04075508
27.0,0.03704085
27.2,0.03963702
27.4,0.03940609
27.6,0.0374531
27.8,0.03831927
28.0,0.03921596
28.2,0.03931413
28.4,0.03909451
28.6,0.03752723
28.8,0.03828369
29.0,0.03660827
29.2,0.03864985
29.4,0.03523663
29.6,0.03880487
29.8,0.03861967
30.0,0.03878403
30.2,0.03675702
30.4,0.03782516
30.6,0.03935063
30.8,0.03798481
31.0,0.03605917
31.2,0.03633677
31.4,0.03688821
31.6,0.04042409
31.8,0.0380186
32.0,0.03861108
32.2,0.03718435
32.4,0.03872604
32.6,0.03752302
32.8,0.03863377
33.0,0.03722655
33.2,0.03783294
33.4,0.03973618
33.6,0.03591781
33.8,0.03730269
34.0,0.03806971
34.2,0.03479673
34.4,0.03890725
34.6,0.03929645
34.8,0.04010514
35.0,0.03780125
35.2,0.03713087
35.4,0.03716817
35.6,0.03899584
35.8,0.03892989
36.0,0.03897242
36.2,0.03844806
36.4,0.03960406
36.6,0.03986679
36.8,0.03903357
37.0,0.03650983
37.2,0.03698843
37.4,0.03728786
37.6,0.03588527
37.8,0.03937417
38.0,0.03891324
38.2,0.03963659
38.4,0.03745938
38.6,0.03771368
38.8,0.03591437
39.0,0.03836952
39.2,0.03831833
39.4,0.03790527
39.6,0.03792559
39.8,0.03751895
40.0,0.037882
40.2,0.0373959
40.4,0.03498817
40.6,0.03629384
40.8,0.03680044
41.0,0.03780059
41.2,0.03808043
41.4,0.03867267
41.6,0.0371798
41.8,0.03741107
42.0,0.03872261
42.2,0.03648723
42.4,0.03839295
42.6,0.03462609
42.8,0.03879017
43.0,0.03743744
43.2,0.03697663
43.4,0.03561109
43.6,0.0350433
43.8,0.03562559
44.0,0.03677972
44.2,0.03851727
44.4,0.03695798
44.6,0.03794805
44.8,0.03886712
45.0,0.03557394
45.2,0.03844976
45.4,0.03577156
45.6,0.03539986
45.8,0.03611422
46.0,0.03693447
46.2,0.04010016
46.4,0.03758119
46.6,0.03651854
46.8,0.03695596
47.0,0.0378132
47.2,0.03529462
47.4,0.03776196
47.6,0.03834994
47.8,0.03700506
48.0,0.03811019
48.2,0.03805247
48.4,0.03836465
48.6,0.03677875
48.8,0.03554561
49.0,0.03538563
49.2,0.03812209
49.4,0.03817506
49.6,0.03939792
49.8,0.03669407
50.0,0.03605613
50.2,0.03626537
50.4,0.03764298
50.6,0.03892739
50.8,0.03762559
51.0,0.03839932
51.2,0.03783372
51.4,0.03844896
51.6,0.03503346
51.8,0.03671331
52.0,0.03468039
52.2,0.03639044
52.4,0.0369696
52.6,0.03794941
52.8,0.03690881
53.0,0.03627861
53.2,0.03608479
53.4,0.03600921
53.6,0.03794054
53.8,0.03682489
54.0,0.03677041
54.2,0.03785338
54.4,0.03893883
54.6,0.03689622
54.8,0.03473266
55.0,0.03519923
55.2,0.03520914
55.4,0.03868294
55.6,0.03631066
55.8,0.03850013
56.0,0.03600084
56.2,0.03576045
56.4,0.03450272
56.6,0.03824521
56.8,0.03422901
57.0,0.03150943
57.2,0.03489711
57.4,0.03805401
57.6,0.03715985
57.8,0.03545232
58.0,0.03585728
58.2,0.03477193
58.4,0.03630041
58.6,0.03177189
58.8,0.03612725
59.0,0.03552937
59.2,0.0345507
59.4,0.03678257
59.6,0.03576461
59.8,0.03719404
60.0,0.03687661
60.2,0.03486083
60.4,0.03551344
60.6,0.03763119
60.8,0.03641711
61.0,0.03564276
61.2,0.03431621
61.4,0.03523702
61.6,0.03722772
61.8,0.0360729
62.0,0.03594682
62.2,0.03708638
62.4,0.03668112
62.6,0.03659921
62.8,0.03499132
63.0,0.03514233
63.2,0.03389048
63.4,0.03282359
63.6,0.03614081
63.8,0.03767978
64.0,0.03815617
64.2,0.03725869
64.4,0.03587742
64.6,0.03530991
64.8,0.03598286
65.0,0.03524409
65.2,0.03537199
65.4,0.03670888
65.6,0.03485614
65.8,0.03805475
66.0,0.03696624
66.2,0.03576903
66.4,0.03445269
66.6,0.0341972
66.8,0.03517593
67.0,0.0375363
67.2,0.03629926
67.4,0.03633604
67.6,0.03551303
67.8,0.03508176
68.0,0.03660242
68.2,0.03394728
68.4,0.03582317
68.6,0.03494017
68.8,0.03715347
69.0,0.03531722
69.2,0.03741013
69.4,0.03499383
69.6,0.0340458
69.8,0.03354631
70.0,0.03441688
70.2,0.03740221
70.4,0.03627804
70.6,0.03445739
70.8,0.03394408
71.0,0.03473723
71.2,0.03374092
71.4,0.03623378
71.6,0.03153049
71.8,0.03463053
72.0,0.03652385
72.2,0.03584277
72.4,0.03517481
72.6,0.03564436
72.8,0.0339278
73.0,0.03391918
73.2,0.03537337
73.4,0.03648529
73.6,0.03595706
73.8,0.0367447
74.0,0.03459451
74.2,0.03550016
74.4,0.03638827
74.6,0.03115513
74.8,0.03445182
75.0,0.03452025
75.2,0.03581249
75.4,0.03552013
75.6,0.03533953
75.8,0.0337167
76.0,0.03343653
76.2,0.03541183
76.4,0.03333878
76.6,0.03490048
76.8,0.03510703
77.0,0.03578593
