t,a
0.2,0.2133011
0.4,0.2167795
0.6,0.2114965
0.8,0.2152273
1.0,0.2101036
1.2,0.2165636
1.4,0.2120839
1.6,0.21248
1.8,0.2140117
2.0,0.2104665
2.2,0.2152652
2.4,0.2080898
2.6,0.2137655
2.8,0.207088
3.0,0.2139131
3.2,0.2092601
3.4,0.2155213
3.6,0.2107671
3.8,0.2113743
4.0,0.2106523
4.2,0.2085754
4.4,0.2117991
4.6,0.2101119
4.8,0.212078
5.0,0.2085805
5.2,0.2111393
5.4,0.2086518
5.6,0.2084094
5.8,0.2099644
6.0,0.2067484
6.2,0.2088347
6.4,0.2099646
6.6,0.2105556
6.8,0.2084244
7.0,0.2103058
7.2,0.2103781
7.4,0.2060592
7.6,0.2098995
7.8,0.2080349
8.0,0.2064434
8.2,0.207972
8.4,0.2099128
8.6,0.2088263
8.8,0.2065109
9.0,0.2087993
9.2,0.2039132
9.4,0.2086636
9.6,0.2068589
9.8,0.2074049
10.0,0.2064227
10.2,0.2074438
10.4,0.2064558
10.6,0.2042161
10.8,0.2082274
11.0,0.2051602
11.2,0.2044967
11.4,0.2058863
11.6,0.2052147
11.8,0.2060872
12.0,0.2033046
12.2,0.2082782
12.4,0.2014087
12.6,0.2057003
12.8,0.20541
13.0,0.206356
13.2,0.2043064
13.4,0.2028248
13.6,0.205907
13.8,0.2010027
14.0,0.2069344
14.2,0.2012919
14.4,0.2048502
14.6,0.2043148
14.8,0.2066153
15.0,0.2038707
15.2,0.201399
15.4,0.2052332
15.6,0.1996937
15.8,0.2040539
16.0,0.2027177
16.2,0.2044382
16.4,0.2020766
16.6,0.2059689
16.8,0.203367
17.0,0.2021289
17.2,0.2051371
17.4,0.1988247
17.6,0.2029735
17.8,0.2023711
18.0,0.2025713
18.2,0.2025368
18.4,0.2017799
18.6,0.2038265
18.8,0.1973483
19.0,0.2043669
19.2,0.1997937
19.4,0.2031021
19.6,0.2003445
19.8,0.2022112
20.0,0.2011253
20.2,0.201313
20.4,0.2011218
20.6,0.1971803
20.8,0.2014179
21.0,0.2012563
21.2,0.2007795
21.4,0.2012618
21.6,0.1999967
21.8,0.2004772
22.0,0.1962996
22.2,0.2013364
22.4,0.1994477
22.6,0.1990614
22.8,0.1983564
23.0,0.2010051
23.2,0.2001106
23.4,0.197726
23.6,0.2003236
23.8,0.1977889
24.0,0.1995232
24.2,0.1984408
24.4,0.1986964
24.6,0.1989073
24.8,0.1978078
25.0,0.200853
25.2,0.1960859
25.4,0.2009575
25.6,0.1961285
25.8,0.1972387
26.0,0.1975549
26.2,0.1997647
26.4,0.1989965
26.6,0.1972807
26.8,0.1986026
27.0,0.1939134
27.2,0.1980643
27.4,0.1966441
27.6,0.1962495
27.8,0.1966754
28.0,0.1968865
28.2,0.1978245
28.4,0.1939887
28.6,0.1992967
28.8,0.1926387
29.0,0.1967099
29.2,0.1957435
29.4,0.1974767
29.6,0.1956689
29.8,0.195618
30.0,0.1973075
30.2,0.1926728
30.4,0.1976053
30.6,0.1940162
30.8,0.1962939
31.0,0.194054
31.2,0.1950828
31.4,0.1964219
31.6,0.1932389
31.8,0.1967807
32.0,0.1913497
32.2,0.1945355
32.4,0.1945333
32.6,0.1983878
32.8,0.1948066
33.0,0.1961649
33.2,0.1952419
33.4,0.1920198
33.6,0.1952995
33.8,0.1937028
34.0,0.1942044
34.2,0.1940505
34.4,0.1957994
34.6,0.1933895
34.8,0.1941384
35.0,0.1937432
35.2,0.1914594
35.4,0.1940473
35.6,0.1935762
35.8,0.1950051
36.0,0.1918136
36.2,0.1940542
36.4,0.1932843
36.6,0.1902737
36.8,0.1950015
37.0,0.1925873
37.2,0.1913994
37.4,0.1923426
37.6,0.1926134
37.8,0.1931244
38.0,0.1907686
38.2,0.1932384
38.4,0.1903759
38.6,0.195233
38.8,0.1926559
39.0,0.1913325
39.2,0.1912424
39.4,0.1899047
39.6,0.1929028
39.8,0.1883689
40.0,0.1943809
40.2,0.187965
40.4,0.1905886
40.6,0.1905266
40.8,0.1915911
41.0,0.1923879
41.2,0.1903912
41.4,0.192496
41.6,0.1878147
41.8,0.1897856
42.0,0.1896742
42.2,0.1923416
42.4,0.1894076
42.6,0.189266
42.8,0.1916311
43.0,0.1880699
43.2,0.1924155
43.4,0.1866533
43.6,0.1895504
43.8,0.1889702
44.0,0.1918255
44.2,0.1896328
44.4,0.18994
44.6,0.1906432
44.8,0.1861319
45.0,0.1910775
45.2,0.1875354
45.4,0.1903885
45.6,0.1885059
45.8,0.1906163
46.0,0.1886633
46.2,0.1888858
46.4,0.1904238
46.6,0.1840581
46.8,0.1900062
47.0,0.1878996
47.2,0.1913687
47.4,0.1882901
47.6,0.1888831
47.8,0.1871978
48.0,0.1856845
48.2,0.1894189
48.4,0.1861674
48.6,0.1892742
48.8,0.1862922
49.0,0.1896658
49.2,0.187232
49.4,0.1890889
49.6,0.1889584
49.8,0.1851624
50.0,0.1866106
50.2,0.1873223
50.4,0.1878199
50.6,0.1847702
50.8,0.1864597
51.0,0.1877687
51.2,0.1849661
51.4,0.1883516
51.6,0.1860205
51.8,0.1844856
52.0,0.1844653
52.2,0.1877411
52.4,0.1864219
52.6,0.1859747
52.8,0.1879218
53.0,0.1835893
53.2,0.1871883
53.4,0.1870059
53.6,0.1863106
53.8,0.1856595
54.0,0.1866263
54.2,0.1874926
54.4,0.1826166
54.6,0.1876683
54.8,0.1816735
55.0,0.1833577
55.2,0.1840284
55.4,0.1866047
55.6,0.1855331
55.8,0.184507
56.0,0.1864174
56.2,0.1801401
56.4,0.18583
56.6,0.1835365
56.8,0.1854043
57.0,0.1831551
57.2,0.1824834
57.4,0.1841461
57.6,0.1826135
57.8,0.1860737
58.0,0.1803371
58.2,0.1856957
58.4,0.1839663
58.6,0.1836808
58.8,0.1835291
59.0,0.1831842
59.2,0.1836107
59.4,0.1808506
59.6,0.1838559
59.8,0.1822365
60.0,0.185078
60.2,0.1816618
60.4,0.1827883
60.6,0.1838569
60.8,0.1813899
61.0,0.1845477
61.2,0.1803034
61.4,0.1841576
61.6,0.181604
61.8,0.184497
62.0,0.1825562
62.2,0.1836
62.4,0.1840965
62.6,0.1802357
62.8,0.1829803
63.0,0.1824722
63.2,0.1809891
63.4,0.1813559
63.6,0.1842786
63.8,0.1825214
64.0,0.1817866
64.2,0.1831898
64.4,0.1773926
64.6,0.181874
64.8,0.1810661
65.0,0.1800957
65.2,0.181202
65.4,0.181646
65.6,0.1817999
65.8,0.1788424
66.0,0.1822322
66.2,0.1788125
66.4,0.1774278
66.6,0.1808052
66.8,0.1818425
67.0,0.1808021
67.2,0.1791971
67.4,0.1805269
67.6,0.1773786
67.8,0.1802111
68.0,0.1802708
68.2,0.1806537
68.4,0.1799391
68.6,0.177967
