t,a
0.2,0.05421047
0.4,0.05487676
0.6,0.05304807
0.8,0.05336988
1.0,0.04989211
1.2,0.05114515
1.4,0.05154962
1.6,0.05218746
1.8,0.0499326
2.0,0.05307277
2.2,0.05250168
2.4,0.05154256
2.6,0.05197844
2.8,0.04872008
3.0,0.04964566
3.2,0.05085663
3.4,0.05235001
3.6,0.05171606
3.8,0.05173929
4.0,0.0507133
4.2,0.04976392
4.4,0.0518003
4.6,0.04972924
4.8,0.04998741
5.0,0.04759665
5.2,0.05251829
5.4,0.04946397
5.6,0.05076513
5.8,0.05114736
6.0,0.04854242
6.2,0.05129333
6.4,0.05023078
6.6,0.05043513
6.8,0.05096448
7.0,0.05114407
7.2,0.05090191
7.4,0.04863061
7.6,0.04993011
7.8,0.04953254
8.0,0.04783557
8.2,0.04696991
8.4,0.05074561
8.6,0.0482292
8.8,0.05055427
9.0,0.05087824
9.2,0.04735581
9.4,0.04943857
9.6,0.04905131
9.8,0.04952033
10.0,0.04944997
10.2,0.05009798
10.4,0.04979083
10.6,0.04886138
10.8,0.05012177
11.0,0.04727045
11.2,0.04741583
11.4,0.04810068
11.6,0.05219773
11.8,0.04880605
12.0,0.05072498
12.2,0.049507
12.4,0.04618182
12.6,0.04959628
12.8,0.04844256
13.0,0.04894994
13.2,0.04770929
13.4,0.04838408
13.6,0.04937398
13.8,0.04797921
14.0,0.05047249
14.2,0.04662425
14.4,0.04780619
14.6,0.04737748
14.8,0.05051727
15.0,0.04842818
15.2,0.04949388
15.4,0.04865754
15.6,0.04758992
15.8,0.04911013
16.0,0.04686259
16.2,0.04897159
16.4,0.04724737
16.6,0.05099687
16.8,0.0490858
17.0,0.04939805
17.2,0.04843255
17.4,0.04762799
17.6,0.04604583
17.8,0.04701105
18.0,0.04960783
18.2,0.04768709
18.4,0.04775803
18.6,0.04733065
18.8,0.04758985
19.0,0.04842037
19.2,0.0478304
19.4,0.04685672
19.6,0.04486656
19.8,0.04980947
20.0,0.04770942
20.2,0.04898776
20.4,0.04822126
20.6,0.04586593
20.8,0.04825369
21.0,0.0470307
21.2,0.04832629
21.4,0.0469179
21.6,0.04937555
21.8,0.04846854
22.0,0.04715872
22.2,0.04918963
22.4,0.04725166
22.6,0.04593466
22.8,0.04499365
23.0,0.04773468
23.2,0.04767017
23.4,0.04915766
23.6,0.04722657
23.8,0.04556712
24.0,0.04746679
24.2,0.04730947
24.4,0.04733609
24.6,0.04725164
24.8,0.04799328
25.0,0.04686895
25.2,0.04593585
25.4,0.04866984
25.6,0.0449834
25.8,0.04484287
26.0,0.04494977
26.2,0.05000551
26.4,0.04779004
26.6,0.04831497
26.8,0.04750774
27.0,0.04561689
27.2,0.04776048
27.4,0.04659069
27.6,0.04729807
27.8,0.043229
28.0,0.04860466
28.2,0.04704018
28.4,0.04839658
28.6,0.04705848
28.8,0.0470969
29.0,0.04466592
29.2,0.04461178
29.4,0.04829219
29.6,0.04554979
29.8,0.04705375
30.0,0.04555867
30.2,0.04529901
30.4,0.04635922
30.6,0.04693387
30.8,0.0448589
31.0,0.04521442
31.2,0.04543388
31.4,0.04739105
31.6,0.0469835
31.8,0.0457728
32.0,0.04377749
32.2,0.04670768
32.4,0.04607395
32.6,0.04687074
32.8,0.04697215
33.0,0.04714223
33.2,0.04772042
33.4,0.04407357
33.6,0.04742699
33.8,0.0457903
34.0,0.04635684
34.2,0.04473594
34.4,0.04406642
34.6,0.04578734
34.8,0.04635443
35.0,0.04558479
35.2,0.0438697
35.4,0.0483579
35.6,0.04472611
35.8,0.0468595
36.0,0.04563321
36.2,0.04577234
36.4,0.04497163
36.6,0.04433355
36.8,0.04699391
37.0,0.04280472
37.2,0.04413796
37.4,0.04277009
37.6,0.04779622
37.8,0.04622054
38.0,0.04497991
38.2,0.0470991
38.4,0.0446131
38.6,0.04625332
38.8,0.04563786
39.0,0.0453042
39.2,0.04469905
39.4,0.0478636
39.6,0.04669517
39.8,0.04626469
40.0,0.04702823
40.2,0.04493648
40.4,0.04454282
40.6,0.04342758
40.8,0.0479114
41.0,0.04528994
41.2,0.04776911
41.4,0.04499322
41.6,0.04576595
41.8,0.04537799
42.0,0.04621412
42.2,0.04528251
42.4,0.04456065
42.6,0.04659066
42.8,0.04630472
43.0,0.04734045
43.2,0.04596474
43.4,0.04538196
43.6,0.04257059
43.8,0.04438714
44.0,0.0468138
44.2,0.04574664
44.4,0.04756024
44.6,0.04467063
44.8,0.04469406
45.0,0.04495256
45.2,0.04567242
45.4,0.04536404
45.6,0.04349087
45.8,0.04571976
46.0,0.04631657
46.2,0.04504996
46.4,0.04652549
46.6,0.04349798
46.8,0.0423161
47.0,0.04559032
47.2,0.04569352
47.4,0.0443747
47.6,0.04679092
47.8,0.04709971
48.0,0.04480662
48.2,0.04528434
48.4,0.04415369
48.6,0.04379249
48.8,0.04344042
49.0,0.0466228
49.2,0.04473243
49.4,0.04730631
49.6,0.04429724
49.8,0.04270993
50.0,0.04568724
50.2,0.04331289
50.4,0.04588405
50.6,0.04456663
50.8,0.04723736
51.0,0.04497107
51.2,0.04527499
51.4,0.04515541
51.6,0.04271186
51.8,0.04350483
52.0,0.0437113
52.2,0.04737388
52.4,0.04377532
52.6,0.04641794
52.8,0.04497466
53.0,0.04288921
53.2,0.04461042
53.4,0.04324195
53.6,0.04546662
53.8,0.04409549
54.0,0.04593617
54.2,0.04426791
54.4,0.04601221
54.6,0.04468744
54.8,0.04321055
55.0,0.04244018
55.2,0.04257828
55.4,0.04629061
55.6,0.04485068
55.8,0.04537983
56.0,0.04540556
56.2,0.04215949
56.4,0.04366141
56.6,0.04347734
56.8,0.04369644
57.0,0.04274071
57.2,0.04558805
57.4,0.04439772
57.6,0.04438116
57.8,0.04498663
58.0,0.0432545
58.2,0.04155312
58.4,0.04407829
58.6,0.04607743
58.8,0.04387791
59.0,0.04473348
59.2,0.04532671
59.4,0.04278921
59.6,0.0449264
59.8,0.04364159
60.0,0.04427038
60.2,0.04106625
60.4,0.04374929
60.6,0.04418126
60.8,0.04597148
61.0,0.04477062
61.2,0.04095906
61.4,0.04414912
61.6,0.04270184
61.8,0.04481255
62.0,0.04331954
62.2,0.04663685
62.4,0.04461722
62.6,0.04292441
62.8,0.04329026
63.0,0.04354307
63.2,0.04277383
63.4,0.04119317
63.6,0.04348676
63.8,0.04478207
64.0,0.0460888
64.2,0.0433413
64.4,0.04226292
64.6,0.04241262
64.8,0.04308713
65.0,0.04349529
65.2,0.04340135
65.4,0.04504789
65.6,0.04542224
65.8,0.04369998
66.0,0.04278993
66.2,0.04323037
66.4,0.04229951
66.6,0.04327596
66.8,0.04514355
67.0,0.04243607
67.2,0.04550287
67.4,0.0434626
67.6,0.04131106
67.8,0.04301049
68.0,0.04131175
68.2,0.04274824
68.4,0.0402954
68.6,0.04430413
68.8,0.04305457
69.0,0.04478705
69.2,0.04439463
69.4,0.04120817
69.6,0.0422147
69.8,0.04287833
70.0,0.04300111
70.2,0.04315675
70.4,0.04514417
70.6,0.04346091
70.8,0.04226056
71.0,0.04281398
71.2,0.04149859
71.4,0.04266429
71.6,0.04061346
71.8,0.04271192
72.0,0.04368386
72.2,0.04476028
72.4,0.04348302
72.6,0.04191729
72.8,0.04080198
73.0,0.04201483
73.2,0.04407695
73.4,0.04148841
73.6,0.04293339
73.8,0.04290322
74.0,0.04200578
74.2,0.0435001
74.4,0.04181223
74.6,0.04170989
74.8,0.04005948
75.0,0.0439256
75.2,0.04176015
75.4,0.04388906
75.6,0.04220383
75.8,0.0412067
76.0,0.04222885
76.2,0.04164913
76.4,0.04382345
76.6,0.04180088
76.8,0.04261716
77.0,0.04276694
77.2,0.04399728
77.4,0.04346312
77.6,0.04213494
77.8,0.04211063
78.0,0.04134616
78.2,0.04181816
78.4,0.04321523
78.6,0.04265873
78.8,0.04357723
79.0,0.03923746
79.2,0.04149551
79.4,0.04316981
79.6,0.04184828
