t,a
0.2,0.7858299
0.4,0.793512
0.6,0.7857811
0.8,0.7937255
1.0,0.7848451
1.2,0.7900253
1.4,0.7851637
1.6,0.7893287
1.8,0.7823333
2.0,0.788004
2.2,0.7846848
2.4,0.787933
2.6,0.7840778
2.8,0.7885553
3.0,0.7840836
3.2,0.7886041
3.4,0.7839822
3.6,0.7849821
3.8,0.7851796
4.0,0.7834009
4.2,0.7836704
4.4,0.7834193
4.6,0.7842017
4.8,0.7828014
5.0,0.7829736
5.2,0.7853181
5.4,0.7816845
5.6,0.7836995
5.8,0.7809482
6.0,0.7824651
6.2,0.7813808
6.4,0.7798723
6.6,0.78126
6.8,0.7794496
7.0,0.7799713
7.2,0.7795267
7.4,0.7787516
7.6,0.7767136
7.8,0.7797181
8.0,0.7783499
8.2,0.7774029
8.4,0.7781391
8.6,0.777962
8.8,0.7778122
9.0,0.776251
9.2,0.7777681
9.4,0.7735326
9.6,0.777422
9.8,0.7742403
10.0,0.7745247
10.2,0.7743705
10.4,0.7761476
10.6,0.7733582
10.8,0.7745299
11.0,0.7727642
11.2,0.772516
11.4,0.771202
11.6,0.7712865
11.8,0.7674253
12.0,0.7716443
12.2,0.7672842
12.4,0.7700582
12.6,0.765831
12.8,0.7686341
13.0,0.7666236
13.2,0.7690139
13.4,0.7674424
13.6,0.7694827
13.8,0.7653205
14.0,0.7690427
14.2,0.7646984
14.4,0.7666996
14.6,0.7635138
14.8,0.7664514
15.0,0.7594809
15.2,0.7648884
15.4,0.7572976
15.6,0.7644194
15.8,0.7574884
16.0,0.763927
16.2,0.7578883
16.4,0.7620938
16.6,0.7582979
16.8,0.7632284
17.0,0.7591791
17.2,0.7612332
17.4,0.7567738
17.6,0.7592828
17.8,0.7571006
18.0,0.7596714
18.2,0.7532061
18.4,0.7573195
18.6,0.7530893
18.8,0.7577474
19.0,0.7504661
19.2,0.7586905
19.4,0.7532194
19.6,0.7559035
19.8,0.7523894
20.0,0.7553687
20.2,0.7531328
20.4,0.7539793
20.6,0.7526152
20.8,0.7538378
21.0,0.7525443
21.2,0.7535536
21.4,0.7494879
21.6,0.7511846
21.8,0.7481264
22.0,0.7519078
22.2,0.7469408
22.4,0.7499433
22.6,0.7465443
22.8,0.7496665
23.0,0.7474718
23.2,0.7485737
23.4,0.7467347
23.6,0.7474348
23.8,0.7474594
24.0,0.7467738
24.2,0.7443475
24.4,0.745999
24.6,0.7416075
24.8,0.7446994
25.0,0.7410207
25.2,0.7440971
25.4,0.7403248
25.6,0.743679
25.8,0.7397281
26.0,0.7421832
26.2,0.7405609
26.4,0.7440778
26.6,0.7394617
26.8,0.741294
27.0,0.7379007
27.2,0.7402499
27.4,0.7383287
27.6,0.739678
27.8,0.7356398
28.0,0.7391857
28.2,0.7348408
28.4,0.7358075
28.6,0.7329658
28.8,0.73775
29.0,0.7323595
29.2,0.7369971
29.4,0.7336969
29.6,0.7358681
29.8,0.7321176
30.0,0.7343758
30.2,0.7317781
30.4,0.7344744
30.6,0.7305895
30.8,0.7341292
31.0,0.7271798
31.2,0.7330202
31.4,0.7269507
31.6,0.7317254
31.8,0.7256391
32.0,0.730623
32.2,0.724808
32.4,0.7306205
32.6,0.7263799
32.8,0.730205
33.0,0.7264118
33.2,0.7293111
33.4,0.7269127
33.6,0.7271355
33.8,0.7254593
34.0,0.7278197
34.2,0.7211272
34.4,0.7269986
34.6,0.7212498
34.8,0.7263589
35.0,0.7220386
35.2,0.7259939
35.4,0.7189376
35.6,0.7251623
35.8,0.7197596
36.0,0.7255586
36.2,0.7210223
36.4,0.724386
36.6,0.7192835
36.8,0.7254942
37.0,0.7193314
37.2,0.7217346
37.4,0.7182483
37.6,0.723216
37.8,0.7174352
38.0,0.7215404
38.2,0.7148832
38.4,0.7206625
38.6,0.7130314
38.8,0.7201069
39.0,0.7153477
39.2,0.7209572
39.4,0.7161146
39.6,0.7194226
39.8,0.7159601
40.0,0.7185021
40.2,0.7142538
40.4,0.7164545
40.6,0.7137903
40.8,0.7163242
41.0,0.71146
41.2,0.7149489
41.4,0.7123355
41.6,0.7142998
41.8,0.7091471
42.0,0.7134429
42.2,0.7113054
42.4,0.7133708
42.6,0.7102436
42.8,0.7131753
43.0,0.7107657
43.2,0.7118538
43.4,0.7085087
43.6,0.7128042
43.8,0.7079347
44.0,0.7119286
44.2,0.7059168
44.4,0.7100765
44.6,0.704946
44.8,0.7090664
45.0,0.7043015
45.2,0.7100717
45.4,0.7039551
45.6,0.709104
45.8,0.7055946
46.0,0.7087809
46.2,0.705978
46.4,0.707915
46.6,0.7050037
46.8,0.7074146
47.0,0.7030824
47.2,0.7059154
47.4,0.7018391
