t,a
0.2,0.04975961
0.4,0.05075037
0.6,0.0508861
0.8,0.05167641
1.0,0.0503448
1.2,0.05126549
1.4,0.05034743
1.6,0.05102795
1.8,0.0469474
2.0,0.05022108
2.2,0.05024181
2.4,0.04838833
2.6,0.04928027
2.8,0.04860876
3.0,0.0476262
3.2,0.04937523
3.4,0.05192778
3.6,0.04933612
3.8,0.05013953
4.0,0.04834767
4.2,0.04677495
4.4,0.04932739
4.6,0.0484068
4.8,0.04982408
5.0,0.04751566
5.2,0.05142913
5.4,0.04927062
5.6,0.04744614
5.8,0.04871088
6.0,0.0467291
6.2,0.04741334
6.4,0.04825724
6.6,0.05040047
6.8,0.0481639
7.0,0.05070878
7.2,0.04836858
7.4,0.04650904
7.6,0.05023078
7.8,0.04718678
8.0,0.04891336
8.2,0.0478405
8.4,0.04835741
8.6,0.04892167
8.8,0.04803161
9.0,0.04885634
9.2,0.04507441
9.4,0.049394
9.6,0.04712879
9.8,0.05117583
10.0,0.04861574
10.2,0.04886024
10.4,0.04859355
10.6,0.04518804
10.8,0.04776074
11.0,0.04666012
11.2,0.04602522
11.4,0.04474787
11.6,0.04961461
11.8,0.04940481
12.0,0.04791172
12.2,0.0484834
12.4,0.04519016
12.6,0.04985261
12.8,0.04953659
13.0,0.04894112
13.2,0.04702414
13.4,0.04812235
13.6,0.04730437
13.8,0.0457927
14.0,0.0492414
14.2,0.04513743
14.4,0.04659509
14.6,0.04528543
14.8,0.04882084
15.0,0.04754116
15.2,0.04661127
15.4,0.04565274
15.6,0.04412145
15.8,0.04708037
16.0,0.04709986
16.2,0.04727087
16.4,0.04578212
16.6,0.04737936
16.8,0.04637536
17.0,0.04708032
17.2,0.04733837
17.4,0.0458619
17.6,0.04556328
17.8,0.04616401
18.0,0.04787666
18.2,0.04643334
18.4,0.04736486
18.6,0.0463401
18.8,0.04572133
19.0,0.04663976
19.2,0.0455422
19.4,0.04756325
19.6,0.04453566
19.8,0.04732277
20.0,0.0461844
20.2,0.04776089
20.4,0.04690552
20.6,0.04522261
20.8,0.04439688
21.0,0.04633183
21.2,0.04888946
21.4,0.04818272
21.6,0.04711412
21.8,0.04667023
22.0,0.04371514
22.2,0.04551771
22.4,0.04634443
22.6,0.04509029
22.8,0.04529548
23.0,0.04719698
23.2,0.04694511
23.4,0.04574901
23.6,0.04703814
23.8,0.04373786
24.0,0.04783131
24.2,0.04445972
24.4,0.04527995
24.6,0.04610338
24.8,0.04631266
25.0,0.04638413
25.2,0.04477875
25.4,0.04759937
25.6,0.04427711
25.8,0.04587626
26.0,0.04512255
26.2,0.04587844
26.4,0.04729371
26.6,0.04617338
26.8,0.04533364
27.0,0.04395492
27.2,0.04647887
27.4,0.04557088
27.6,0.04704287
27.8,0.0464084
28.0,0.04556323
28.2,0.04641081
28.4,0.04581102
28.6,0.04628984
28.8,0.04354304
29.0,0.04561176
29.2,0.04383474
29.4,0.04840801
29.6,0.04559372
29.8,0.04603391
30.0,0.04536199
30.2,0.0438399
30.4,0.04449842
30.6,0.0452901
30.8,0.04542303
31.0,0.04329895
31.2,0.04787395
31.4,0.04455665
31.6,0.04619051
31.8,0.04608443
32.0,0.04441266
32.2,0.04373102
32.4,0.04446622
32.6,0.04626343
32.8,0.04525008
33.0,0.0470836
33.2,0.04534795
33.4,0.04356357
33.6,0.04541647
33.8,0.04433207
34.0,0.0442963
34.2,0.04642707
34.4,0.04654457
34.6,0.04612743
34.8,0.04439988
35.0,0.04531221
35.2,0.04235765
35.4,0.04511353
35.6,0.04384822
35.8,0.04528735
36.0,0.04409531
36.2,0.04636023
36.4,0.04638495
36.6,0.0440013
36.8,0.04591381
37.0,0.04402924
37.2,0.04347601
37.4,0.04275849
37.6,0.04340263
37.8,0.04660149
38.0,0.04403322
38.2,0.04573949
38.4,0.04158351
38.6,0.04658242
38.8,0.04413413
39.0,0.04659741
39.2,0.04514116
39.4,0.0456429
39.6,0.0455748
39.8,0.04375857
40.0,0.04507497
40.2,0.04300432
40.4,0.04269932
40.6,0.04213562
40.8,0.04731742
41.0,0.04340293
41.2,0.04640208
41.4,0.04402644
41.6,0.04251692
41.8,0.04502097
42.0,0.04553768
42.2,0.04552176
42.4,0.04417039
42.6,0.04562428
42.8,0.04346369
43.0,0.04315716
43.2,0.04445422
43.4,0.04209333
43.6,0.04357788
43.8,0.04419736
44.0,0.045435
44.2,0.04377304
44.4,0.04473182
44.6,0.0443169
44.8,0.04207274
45.0,0.0427905
45.2,0.04478508
45.4,0.0459498
45.6,0.04275564
45.8,0.04609481
46.0,0.04362762
46.2,0.04510386
46.4,0.04302892
46.6,0.04131372
46.8,0.04224767
47.0,0.04284476
47.2,0.0469912
47.4,0.04287564
47.6,0.04467373
47.8,0.04299218
48.0,0.04305183
48.2,0.04216213
48.4,0.04352892
48.6,0.04658791
48.8,0.04131905
49.0,0.04413386
49.2,0.04433735
49.4,0.04364335
49.6,0.04457497
49.8,0.04086482
50.0,0.04220724
50.2,0.04349544
50.4,0.04323576
50.6,0.04338381
50.8,0.04460159
51.0,0.04480627
51.2,0.04289248
51.4,0.04400271
51.6,0.04323237
51.8,0.04234799
52.0,0.04199091
52.2,0.04327958
52.4,0.04373566
52.6,0.04257286
52.8,0.04341763
53.0,0.04024482
53.2,0.0428978
53.4,0.04276983
53.6,0.0449579
53.8,0.04308522
54.0,0.04328318
