t,a
0.2,0.02631073
0.4,0.02752599
0.6,0.02678084
0.8,0.02372883
1.0,0.02457473
1.2,0.02177549
1.4,0.02384203
1.6,0.02322152
1.8,0.02078022
2.0,0.02169061
2.2,0.02001258
2.4,0.02076952
2.6,0.02122574
2.8,0.02141092
3.0,0.02025195
3.2,0.01931447
3.4,0.01891322
3.6,0.01808206
3.8,0.01699904
4.0,0.01761389
4.2,0.01837431
4.4,0.01828067
4.6,0.01733491
4.8,0.0164101
5.0,0.01717045
5.2,0.01614567
5.4,0.01690281
5.6,0.01704396
5.8,0.01722848
6.0,0.01741639
6.2,0.01672282
6.4,0.01645402
6.6,0.01571925
6.8,0.01582615
7.0,0.0140583
7.2,0.01646808
7.4,0.01618855
7.6,0.01497862
7.8,0.01485809
8.0,0.01434581
8.2,0.01401886
8.4,0.01617449
8.6,0.01495941
8.8,0.01422562
9.0,0.01369181
9.2,0.01368448
9.4,0.0132652
9.6,0.01275241
9.8,0.01372355
10.0,0.01266274
10.2,0.01506767
10.4,0.01321141
10.6,0.01595346
10.8,0.01175301
11.0,0.01442278
11.2,0.01249878
11.4,0.01163433
11.6,0.01235142
11.8,0.0131587
12.0,0.01386472
12.2,0.01174714
12.4,0.01324604
12.6,0.01107441
12.8,0.01342545
13.0,0.01197887
13.2,0.01275128
13.4,0.01190642
13.6,0.0125371
13.8,0.01218238
14.0,0.01132973
14.2,0.01348816
14.4,0.01085381
14.6,0.01412928
14.8,0.01052274
15.0,0.01334176
15.2,0.009533174
15.4,0.01120794
15.6,0.009155826
15.8,0.01145464
16.0,0.01215078
16.2,0.01076283
16.4,0.01384122
16.6,0.009939902
16.8,0.01293236
17.0,0.009289696
17.2,0.0130254
17.4,0.01035232
17.6,0.01419798
17.8,0.01185233
18.0,0.01166247
18.2,0.01177106
18.4,0.009253372
18.6,0.01086058
18.8,0.009861634
19.0,0.01418808
19.2,0.009384726
19.4,0.0128368
19.6,0.008922699
19.8,0.01254232
20.0,0.01016047
20.2,0.010897
20.4,0.01046257
20.6,0.01077406
20.8,0.01057452
21.0,0.008623472
21.2,0.01131451
21.4,0.008294436
21.6,0.01245387
21.8,0.008969852
22.0,0.01208632
22.2,0.00902781
22.4,0.0127156
22.6,0.009857994
22.8,0.01050381
23.0,0.009552243
23.2,0.00808853
23.4,0.01291595
23.6,0.009391235
23.8,0.01197488
24.0,0.007556117
24.2,0.01158154
24.4,0.007899243
24.6,0.01233594
24.8,0.009506292
25.0,0.01089232
25.2,0.01022217
25.4,0.01006711
25.6,0.01062001
25.8,0.009520192
26.0,0.01204919
26.2,0.008054097
26.4,0.01206919
26.6,0.007259683
26.8,0.01224201
27.0,0.007897409
27.2,0.0103624
27.4,0.008778815
27.6,0.01036078
27.8,0.009539871
28.0,0.01138817
28.2,0.01153647
28.4,0.008848585
28.6,0.01047013
28.8,0.007710339
29.0,0.01191694
29.2,0.01022837
29.4,0.01253849
29.6,0.008818688
29.8,0.009588526
30.0,0.007896308
30.2,0.009576032
30.4,0.009962934
30.6,0.009189125
30.8,0.00995465
31.0,0.008808784
31.2,0.009945925
31.4,0.007337225
31.6,0.008468709
31.8,0.008029372
32.0,0.01044305
32.2,0.009029202
32.4,0.009243812
32.6,0.01000013
32.8,0.009232868
33.0,0.009836922
33.2,0.009186937
33.4,0.008711854
33.6,0.007624952
33.8,0.01006538
34.0,0.009080129
34.2,0.008941319
34.4,0.008309465
34.6,0.009942197
34.8,0.008156029
35.0,0.01045147
35.2,0.009623534
35.4,0.008358694
35.6,0.008810631
35.8,0.007561838
36.0,0.008991912
36.2,0.008134336
36.4,0.008691044
36.6,0.008883417
36.8,0.008671543
37.0,0.007675859
37.2,0.008016475
37.4,0.006893707
37.6,0.00781662
37.8,0.008523235
38.0,0.008554138
38.2,0.008226019
38.4,0.008522755
38.6,0.009714879
38.8,0.00801646
39.0,0.008197318
39.2,0.007846262
39.4,0.008588374
39.6,0.009423657
39.8,0.008878548
40.0,0.008848279
40.2,0.008405576
40.4,0.007645192
40.6,0.008563336
40.8,0.009766313
41.0,0.009171215
41.2,0.008888203
41.4,0.008026021
41.6,0.008665977
41.8,0.007736924
42.0,0.008716922
42.2,0.006959518
42.4,0.007839344
42.6,0.00833025
42.8,0.007493376
43.0,0.008996166
43.2,0.007553821
43.4,0.007194698
43.6,0.007923546
43.8,0.008648146
44.0,0.007429949
44.2,0.009622362
44.4,0.008854758
44.6,0.008248375
44.8,0.007700411
45.0,0.006648365
45.2,0.007763267
45.4,0.009965552
45.6,0.008584397
45.8,0.007211888
46.0,0.007678819
46.2,0.007826748
46.4,0.009089954
46.6,0.01011518
46.8,0.009239869
47.0,0.008759775
47.2,0.007868917
47.4,0.00791088
47.6,0.007830445
47.8,0.006592688
48.0,0.008233807
48.2,0.008566077
48.4,0.008249453
48.6,0.007302033
48.8,0.007932499
49.0,0.008103161
49.2,0.008258742
49.4,0.007916325
49.6,0.008183953
49.8,0.00825912
