t,a
0.2,0.0305454
0.4,0.02967697
0.6,0.03050812
0.8,0.02717964
1.0,0.02765643
1.2,0.0254915
1.4,0.02772474
1.6,0.02701473
1.8,0.02416718
2.0,0.02428776
2.2,0.02255437
2.4,0.02362294
2.6,0.02347019
2.8,0.02252104
3.0,0.02220439
3.2,0.02127389
3.4,0.02082364
3.6,0.02072015
3.8,0.02062767
4.0,0.02046368
4.2,0.02096558
4.4,0.01984954
4.6,0.01971829
4.8,0.02118087
5.0,0.01923539
5.2,0.01916231
5.4,0.01855933
5.6,0.01740071
5.8,0.01833308
6.0,0.02021007
6.2,0.01938297
6.4,0.01765371
6.6,0.01748938
6.8,0.01689571
7.0,0.01679889
7.2,0.0194257
7.4,0.01739182
7.6,0.01806448
7.8,0.01704282
8.0,0.01550459
8.2,0.01665498
8.4,0.01691197
8.6,0.01576888
8.8,0.01598231
9.0,0.01536613
9.2,0.01527307
9.4,0.01568779
9.6,0.01491374
9.8,0.01479938
10.0,0.01510943
10.2,0.01497067
10.4,0.01430126
10.6,0.01674555
10.8,0.0155728
11.0,0.0151525
11.2,0.01413518
11.4,0.01300533
11.6,0.01405555
11.8,0.01519862
12.0,0.0144693
12.2,0.01360785
12.4,0.01382588
12.6,0.0119765
12.8,0.01311498
13.0,0.01457606
13.2,0.01415934
13.4,0.01381843
13.6,0.01320147
13.8,0.01256139
14.0,0.01270394
14.2,0.01394174
14.4,0.01361245
14.6,0.01336116
14.8,0.0126674
15.0,0.01268369
15.2,0.01297154
15.4,0.01201606
15.6,0.01239893
15.8,0.01176764
16.0,0.01298147
16.2,0.0127528
16.4,0.01345793
16.6,0.01321371
16.8,0.01263347
17.0,0.01267121
17.2,0.01138527
17.4,0.01192656
17.6,0.01344448
17.8,0.01317775
18.0,0.01147622
18.2,0.01148291
18.4,0.01135113
18.6,0.01201056
18.8,0.01195474
19.0,0.01220274
19.2,0.0119036
19.4,0.0109732
19.6,0.01067352
19.8,0.01251757
20.0,0.01137737
20.2,0.01103728
20.4,0.01168495
20.6,0.01096411
20.8,0.01113939
21.0,0.01231757
21.2,0.0117957
21.4,0.01083429
21.6,0.01157637
21.8,0.01134438
22.0,0.01102082
22.2,0.01303653
22.4,0.01205576
22.6,0.0112408
22.8,0.01087994
23.0,0.01007359
23.2,0.009613133
23.4,0.01079346
23.6,0.01150245
23.8,0.01120851
24.0,0.01078645
24.2,0.0101297
24.4,0.0108184
24.6,0.0116662
24.8,0.01164605
25.0,0.009720438
25.2,0.01092964
25.4,0.008821491
25.6,0.0115018
25.8,0.009225929
26.0,0.01075705
26.2,0.009867541
26.4,0.01022998
26.6,0.01062804
26.8,0.01127174
27.0,0.0116238
27.2,0.00985759
27.4,0.01051593
27.6,0.007714478
27.8,0.01127509
28.0,0.01125612
28.2,0.01187163
28.4,0.008911392
28.6,0.009916956
28.8,0.009614233
29.0,0.008679339
29.2,0.01105897
29.4,0.01028939
29.6,0.01045892
