t,a
0.2,0.04960407
0.4,0.04708785
0.6,0.04772218
0.8,0.04360838
1.0,0.04224881
1.2,0.0417498
1.4,0.04106241
1.6,0.04160036
1.8,0.03727853
2.0,0.03914448
2.2,0.0359627
2.4,0.03671647
2.6,0.03699204
2.8,0.0362432
3.0,0.0355483
3.2,0.03315565
3.4,0.03414292
3.6,0.03333163
3.8,0.03351864
4.0,0.03213703
4.2,0.03334711
4.4,0.03077588
4.6,0.03071605
4.8,0.03068368
5.0,0.03008564
5.2,0.0300961
5.4,0.02902633
5.6,0.02959656
5.8,0.02875218
6.0,0.02930831
6.2,0.02867016
6.4,0.02745359
6.6,0.02810041
6.8,0.02734804
7.0,0.02740602
7.2,0.0281401
7.4,0.0280393
7.6,0.02609132
7.8,0.02615782
8.0,0.02562129
8.2,0.02519828
8.4,0.02673782
8.6,0.02596991
8.8,0.02497596
9.0,0.02419667
9.2,0.0248443
9.4,0.02413653
9.6,0.023871
9.8,0.02387164
10.0,0.02355258
10.2,0.02368698
10.4,0.02294537
10.6,0.02333941
10.8,0.02246414
11.0,0.02205766
11.2,0.02287782
11.4,0.02203339
11.6,0.02251127
11.8,0.02312646
12.0,0.02293513
12.2,0.02175119
12.4,0.0216727
12.6,0.02191568
12.8,0.02111611
13.0,0.02230876
13.2,0.02138246
13.4,0.02145241
13.6,0.0206264
13.8,0.01993559
14.0,0.02110498
14.2,0.02231042
14.4,0.02016868
14.6,0.02053623
14.8,0.02089239
15.0,0.01975846
15.2,0.01947281
15.4,0.01911842
15.6,0.01805959
15.8,0.0193968
16.0,0.0188103
16.2,0.01884082
16.4,0.02082266
16.6,0.0182448
16.8,0.01923586
17.0,0.01910412
17.2,0.01693744
17.4,0.01881925
17.6,0.01881309
17.8,0.01912467
18.0,0.01803923
18.2,0.01745334
18.4,0.01670779
18.6,0.01751339
18.8,0.01823574
19.0,0.0184489
19.2,0.01675593
19.4,0.01752927
19.6,0.01635204
19.8,0.017539
20.0,0.01704351
20.2,0.01677136
20.4,0.01656972
20.6,0.01675658
20.8,0.01677192
21.0,0.0164134
21.2,0.01636829
21.4,0.01571845
21.6,0.01514794
21.8,0.01670273
22.0,0.01628452
22.2,0.01753686
22.4,0.0168729
22.6,0.01586743
22.8,0.01572064
23.0,0.0149571
23.2,0.01548323
23.4,0.01664101
23.6,0.01574534
23.8,0.01544929
24.0,0.01492143
24.2,0.01461357
24.4,0.01541341
24.6,0.0159795
24.8,0.01584459
25.0,0.0146727
25.2,0.01468523
25.4,0.01412644
25.6,0.01466616
25.8,0.01442945
26.0,0.01431065
26.2,0.01460698
26.4,0.01443907
26.6,0.01408798
26.8,0.01590763
27.0,0.01447651
27.2,0.01434716
27.4,0.01437567
27.6,0.01420179
27.8,0.01411027
28.0,0.01521521
28.2,0.01445694
28.4,0.01433013
28.6,0.01444288
28.8,0.01368342
29.0,0.01365868
29.2,0.01499358
29.4,0.0149278
29.6,0.01331809
29.8,0.01390748
30.0,0.01324773
30.2,0.01281955
30.4,0.01413754
30.6,0.01403309
30.8,0.01392667
31.0,0.01338162
