t,a
0.2,0.08283294
0.4,0.0820956
0.6,0.07901691
0.8,0.0789614
1.0,0.07507309
1.2,0.07617465
1.4,0.0733516
1.6,0.07456058
1.8,0.07137019
2.0,0.07104573
2.2,0.0706733
2.4,0.06893559
2.6,0.07042046
2.8,0.06821857
3.0,0.06761304
3.2,0.06556736
3.4,0.06456818
3.6,0.06487544
3.8,0.06424617
4.0,0.0628955
4.2,0.06226489
4.4,0.06241516
4.6,0.06174327
4.8,0.0628823
5.0,0.06102629
5.2,0.05995757
5.4,0.05938579
5.6,0.05910262
5.8,0.05783705
6.0,0.05789174
6.2,0.05836545
6.4,0.0558468
6.6,0.05749285
6.8,0.05561603
7.0,0.05478709
7.2,0.05626056
7.4,0.05556054
7.6,0.05424677
7.8,0.05375973
8.0,0.05397136
8.2,0.05376734
8.4,0.05437425
8.6,0.05221399
8.8,0.05271127
9.0,0.05166242
9.2,0.05098427
9.4,0.05096184
9.6,0.05003986
9.8,0.05044934
10.0,0.05033424
10.2,0.04998764
10.4,0.04921479
10.6,0.05019284
10.8,0.04923293
11.0,0.04817168
11.2,0.04902511
11.4,0.04714984
11.6,0.04686831
11.8,0.04770123
12.0,0.04758571
12.2,0.04715643
12.4,0.04729705
12.6,0.04648895
12.8,0.04553624
13.0,0.04720821
13.2,0.04637401
13.4,0.04529101
13.6,0.04516549
13.8,0.04462423
14.0,0.04444106
14.2,0.04580228
14.4,0.04340253
14.6,0.04401725
14.8,0.04434992
15.0,0.04312325
15.2,0.04342176
15.4,0.04228857
15.6,0.04310977
15.8,0.0422606
16.0,0.04217902
16.2,0.04249262
16.4,0.04281735
16.6,0.0432859
16.8,0.04216571
17.0,0.04143268
17.2,0.04023186
17.4,0.04113378
17.6,0.04214804
17.8,0.04130441
18.0,0.04053721
18.2,0.03959606
18.4,0.03954775
18.6,0.04018505
18.8,0.04057934
19.0,0.03988895
19.2,0.03956851
19.4,0.03962216
19.6,0.03792086
19.8,0.03889536
20.0,0.03831136
20.2,0.03802182
20.4,0.03809726
20.6,0.03785614
20.8,0.03756392
21.0,0.03719964
21.2,0.03795199
21.4,0.03837154
21.6,0.03679754
21.8,0.03603883
22.0,0.03713151
22.2,0.03773523
22.4,0.03735287
22.6,0.03619947
22.8,0.03625061
23.0,0.03615456
23.2,0.03478385
23.4,0.03674936
23.6,0.03632696
23.8,0.03579348
24.0,0.03588731
24.2,0.03535949
24.4,0.03552324
24.6,0.036536
24.8,0.03578933
25.0,0.03483134
25.2,0.03427316
25.4,0.03412647
25.6,0.03421908
25.8,0.0331892
26.0,0.03450568
26.2,0.0341259
26.4,0.03383909
26.6,0.03350173
26.8,0.03480936
27.0,0.03418594
27.2,0.03349841
27.4,0.03369181
27.6,0.03266878
27.8,0.03233926
28.0,0.03434528
28.2,0.03368372
28.4,0.03305047
28.6,0.03258205
28.8,0.03219182
