t,a
0.2,0.1281014
0.4,0.1324889
0.6,0.1239837
0.8,0.1281458
1.0,0.1207529
1.2,0.124052
1.4,0.119707
1.6,0.1197266
1.8,0.1203485
2.0,0.1163862
2.2,0.1187242
2.4,0.1159653
2.6,0.1167213
2.8,0.113424
3.0,0.1146934
3.2,0.1112489
3.4,0.1125494
3.6,0.1123534
3.8,0.1118955
4.0,0.1107071
4.2,0.1097702
4.4,0.109794
4.6,0.1074535
4.8,0.1082858
5.0,0.1055379
5.2,0.1082786
5.4,0.1059175
5.6,0.1058885
5.8,0.1050498
6.0,0.1045844
6.2,0.1043256
6.4,0.1034687
6.6,0.103475
6.8,0.1009567
7.0,0.1026626
7.2,0.1001259
7.4,0.1018318
7.6,0.1004509
7.8,0.1017104
8.0,0.09907951
8.2,0.1001965
8.4,0.09995147
8.6,0.09886954
8.8,0.09830984
9.0,0.09799213
9.2,0.09909536
9.4,0.09748813
9.6,0.09765635
9.8,0.09603418
10.0,0.09677968
10.2,0.09500308
10.4,0.09627355
10.6,0.09481256
10.8,0.09458951
11.0,0.09536518
11.2,0.09399828
11.4,0.09421591
11.6,0.09211805
11.8,0.09338836
12.0,0.09254602
12.2,0.09309148
12.4,0.09212296
12.6,0.09266703
12.8,0.09205666
13.0,0.09110805
13.2,0.09146136
13.4,0.09110533
13.6,0.09089186
13.8,0.09031551
14.0,0.09106186
14.2,0.08976789
14.4,0.08974586
14.6,0.08954152
14.8,0.08894756
15.0,0.08897731
15.2,0.08862517
15.4,0.0888584
15.6,0.08788863
15.8,0.08820256
16.0,0.08719949
16.2,0.08781796
16.4,0.08728861
16.6,0.08800481
16.8,0.0870812
17.0,0.08775871
17.2,0.08624231
17.4,0.08503456
17.6,0.08411261
17.8,0.08597497
18.0,0.08547016
18.2,0.08515981
18.4,0.08568992
18.6,0.08595714
18.8,0.08507029
19.0,0.08550702
19.2,0.08429339
19.4,0.08385706
19.6,0.08369347
19.8,0.08437176
20.0,0.08427241
20.2,0.08390096
20.4,0.08279761
20.6,0.08299193
20.8,0.08302765
21.0,0.08266535
21.2,0.08181926
21.4,0.08190258
21.6,0.08272958
21.8,0.08160819
22.0,0.08093645
22.2,0.08098834
22.4,0.08143988
22.6,0.08165814
22.8,0.08134019
23.0,0.08069728
23.2,0.07996158
23.4,0.08050172
23.6,0.08049408
23.8,0.08041002
24.0,0.07964266
24.2,0.07961425
24.4,0.08090574
24.6,0.08015318
24.8,0.07962417
25.0,0.07893189
25.2,0.07974724
25.4,0.0781266
25.6,0.0791798
25.8,0.07881711
26.0,0.07837001
26.2,0.07931984
26.4,0.07813068
26.6,0.0779782
26.8,0.07796821
27.0,0.0787061
27.2,0.07765985
27.4,0.07791676
27.6,0.07703807
27.8,0.07731349
28.0,0.07704011
28.2,0.07703721
28.4,0.0764148
28.6,0.07719404
28.8,0.07638138
29.0,0.07630747
29.2,0.07698675
29.4,0.07664067
29.6,0.07682476
29.8,0.07621142
