t,a
64.0,0.01205488
64.2,0.01159925
64.4,0.01224527
64.6,0.01240911
64.8,0.01141168
65.0,0.0129484
65.2,0.0126852
65.4,0.01225745
65.6,0.01292349
65.8,0.01145173
66.0,0.01180948
66.2,0.01340431
66.4,0.01242084
66.6,0.01142063
66.8,0.01183779
67.0,0.01073909
67.2,0.01122515
67.4,0.01241429
67.6,0.0119147
67.8,0.01158827
68.0,0.01197458
68.2,0.01096752
68.4,0.01232323
68.6,0.01228791
68.8,0.01230061
69.0,0.01152297
69.2,0.01158184
69.4,0.01167365
69.6,0.01220634
69.8,0.01152991
70.0,0.01139622
70.2,0.0111067
70.4,0.01140581
70.6,0.01051594
70.8,0.01272849
71.0,0.01134165
71.2,0.01064105
71.4,0.01152449
71.6,0.01153894
71.8,0.01198168
72.0,0.01237783
72.2,0.01083778
72.4,0.01159435
72.6,0.01136056
72.8,0.01097412
73.0,0.01130921
73.2,0.01237013
73.4,0.01210946
73.6,0.0106834
73.8,0.0114672
74.0,0.01023752
74.2,0.01161348
74.4,0.01228751
74.6,0.0117885
74.8,0.01192704
75.0,0.01091301
75.2,0.01033743
75.4,0.01101039
75.6,0.01106359
75.8,0.009501518
76.0,0.01028879
76.2,0.01010337
76.4,0.01162071
76.6,0.01298235
76.8,0.01145872
77.0,0.009999823
77.2,0.01067782
77.4,0.009695731
77.6,0.01014925
77.8,0.01188243
78.0,0.0115145
78.2,0.0105683
78.4,0.01101375
78.6,0.0102452
78.8,0.01077841
79.0,0.0111675
79.2,0.01165034
79.4,0.01039374
79.6,0.0105984
79.8,0.01076871
80.0,0.01115827
80.2,0.01114615
80.4,0.009122663
80.6,0.009795554
80.8,0.01084168
81.0,0.01050569
81.2,0.01140641
81.4,0.009883581
81.6,0.009770606
81.8,0.01131295
82.0,0.009748555
82.2,0.0110906
82.4,0.01140624
82.6,0.01111981
82.8,0.009913767
83.0,0.00985054
83.2,0.009096742
83.4,0.0105941
83.6,0.01132925
83.8,0.01045399
84.0,0.009844003
84.2,0.0102573
84.4,0.008532689
84.6,0.01011173
84.8,0.01010188
85.0,0.01045516
85.2,0.009665307
85.4,0.0101493
85.6,0.009892299
85.8,0.009624412
86.0,0.009689774
86.2,0.009713608
86.4,0.01054386
86.6,0.01052558
86.8,0.00982493
87.0,0.01048335
87.2,0.01065517
87.4,0.009808034
87.6,0.009759969
87.8,0.00973594
88.0,0.009532667
88.2,0.01034897
88.4,0.01047173
88.6,0.01028385
88.8,0.009589976
89.0,0.009005098
89.2,0.0105992
89.4,0.01031367
89.6,0.01021769
89.8,0.01070538
90.0,0.009505711
90.2,0.009143925
90.4,0.01049911
90.6,0.01172942
90.8,0.01026948
91.0,0.009724324
91.2,0.008970178
91.4,0.009534061
91.6,0.01019887
91.8,0.009419421
92.0,0.009197757
92.2,0.008760962
92.4,0.009619447
92.6,0.009969471
92.8,0.01126435
93.0,0.009496332
93.2,0.009914977
93.4,0.00993838
93.6,0.009688878
93.8,0.009287559
94.0,0.0103253
94.2,0.01030224
94.4,0.00919108
94.6,0.009826495
94.8,0.009560975
95.0,0.009840896
95.2,0.01053481
95.4,0.01013799
95.6,0.009573111
95.8,0.009789782
96.0,0.00909683
96.2,0.01007413
96.4,0.01009631
96.6,0.009545676
96.8,0.009033913
97.0,0.009753764
97.2,0.009677703
97.4,0.008859393
97.6,0.008525477
97.8,0.009021383
98.0,0.009212494
98.2,0.00975596
98.4,0.009748714
98.6,0.009830938
98.8,0.0100787
99.0,0.008580402
99.2,0.009653181
99.4,0.008836681
99.6,0.009697474
99.8,0.01045623
100.0,0.01038963
100.2,0.009455363
100.4,0.009301752
100.6,0.008437963
100.8,0.009354156
101.0,0.01006209
101.2,0.008712052
101.4,0.01017872
101.6,0.00983818
101.8,0.009163341
102.0,0.009723627
102.2,0.009939621
102.4,0.009292422
102.6,0.008134055
102.8,0.009291317
103.0,0.008094541
103.2,0.01058705
103.4,0.007695489
103.6,0.008105852
103.8,0.008933564
104.0,0.009236558
104.2,0.009633408
104.4,0.009801543
104.6,0.008748623
104.8,0.0090988
105.0,0.008570833
105.2,0.008352255
105.4,0.009860672
105.6,0.009492409
105.8,0.009560365
106.0,0.007831518
106.2,0.008781598
106.4,0.008216912
106.6,0.009258821
106.8,0.009605743
107.0,0.008950294
107.2,0.00889417
107.4,0.008517033
107.6,0.00854684
107.8,0.01030247
108.0,0.00889428
108.2,0.008477099
108.4,0.009211091
108.6,0.008559047
108.8,0.008597905
109.0,0.009441604
109.2,0.008828502
109.4,0.00889585
109.6,0.008607507
109.8,0.00864584
110.0,0.009150975
110.2,0.009997888
110.4,0.009422484
110.6,0.009019662
110.8,0.009778704
111.0,0.008120954
111.2,0.009452968
111.4,0.009356643
111.6,0.009388347
111.8,0.008637751
112.0,0.00884715
112.2,0.008347357
112.4,0.008537452
112.6,0.009733053
112.8,0.009345826
113.0,0.008555563
113.2,0.00903305
113.4,0.008135347
113.6,0.008933985
113.8,0.008699229
114.0,0.008275466
114.2,0.008390063
114.4,0.008578299
114.6,0.007572743
114.8,0.01016508
115.0,0.008157358
115.2,0.008578604
115.4,0.01003543
115.6,0.0079489
115.8,0.009140127
116.0,0.009526514
116.2,0.009517893
116.4,0.007545441
116.6,0.008771015
116.8,0.007886288
117.0,0.008756935
117.2,0.009058403
117.4,0.008991388
117.6,0.008966333
117.8,0.008822742
118.0,0.007791552
118.2,0.008613676
118.4,0.009131847
118.6,0.007295153
118.8,0.008133203
119.0,0.009227497
119.2,0.00803899
119.4,0.008662091
119.6,0.009222732
119.8,0.008633294
120.0,0.008334048
120.2,0.007989286
120.4,0.008291347
120.6,0.009038979
120.8,0.008809018
121.0,0.007497721
121.2,0.009298094
121.4,0.007453468
121.6,0.009322631
121.8,0.00921161
122.0,0.008736346
122.2,0.008295133
122.4,0.008837923
122.6,0.008225744
122.8,0.008461991
123.0,0.008468285
123.2,0.008940792
123.4,0.007664821
123.6,0.008857986
123.8,0.008593121
124.0,0.008584414
124.2,0.008708317
124.4,0.008243641
124.6,0.00748863
124.8,0.008096013
125.0,0.00754785
125.2,0.009102617
125.4,0.007824036
125.6,0.007204817
125.8,0.008641263
126.0,0.008914416
126.2,0.00816091
126.4,0.008355646
126.6,0.009561561
126.8,0.008123622
127.0,0.008636641
127.2,0.007084809
127.4,0.009118389
127.6,0.008666477
127.8,0.008231517
128.0,0.008000711
128.2,0.007891731
128.4,0.008404624
128.6,0.007655835
128.8,0.009553363
129.0,0.009216644
129.2,0.00861239
129.4,0.007505311
129.6,0.008367726
129.8,0.009136582
130.0,0.008110302
130.2,0.00793256
130.4,0.008213197
130.6,0.00863621
130.8,0.008624196
131.0,0.008279763
131.2,0.008174149
131.4,0.00776064
131.6,0.008164927
131.8,0.007651836
132.0,0.008498956
132.2,0.009605997
132.4,0.009755397
132.6,0.008774316
132.8,0.007683689
133.0,0.007033547
133.2,0.008208834
133.4,0.00865548
133.6,0.009226648
133.8,0.0079601
134.0,0.008096076
134.2,0.007870492
134.4,0.00849894
134.6,0.008643705
134.8,0.008180022
135.0,0.008339248
135.2,0.007805808
135.4,0.0073863
135.6,0.009495919
135.8,0.007488545
136.0,0.007206931
136.2,0.007505239
136.4,0.00782219
136.6,0.008163618
136.8,0.009459424
137.0,0.008502117
137.2,0.008070372
137.4,0.007587609
137.6,0.006978316
137.8,0.008214315
138.0,0.008442445
138.2,0.008068518
138.4,0.007967564
138.6,0.00809925
138.8,0.007132197
139.0,0.007974666
139.2,0.008577701
139.4,0.008539089
139.6,0.008236696
139.8,0.008233176
140.0,0.007821695
140.2,0.009410881
140.4,0.008651402
140.6,0.008144193
140.8,0.008269994
141.0,0.008238723
141.2,0.007127588
141.4,0.008350423
141.6,0.008273365
141.8,0.007380129
142.0,0.007231663
142.2,0.007782596
142.4,0.007809791
142.6,0.007985477
142.8,0.008749548
143.0,0.00798219
143.2,0.008165141
143.4,0.00698696
143.6,0.007711397
143.8,0.008620025
144.0,0.007789744
144.2,0.007434454
144.4,0.008142763
144.6,0.006894089
144.8,0.007330202
145.0,0.007931225
145.2,0.007369112
145.4,0.007950748
145.6,0.00767711
145.8,0.007469528
146.0,0.007887522
146.2,0.0080251
146.4,0.006979787
146.6,0.007127727
146.8,0.007149116
147.0,0.008321597
147.2,0.00908754
147.4,0.006652775
147.6,0.007295689
147.8,0.007751443
148.0,0.007574646
148.2,0.007414613
148.4,0.008377015
148.6,0.008501272
148.8,0.007688723
149.0,0.007301234
149.2,0.006588917
149.4,0.007525225
149.6,0.007517277
149.8,0.008504114
150.0,0.007139874
150.2,0.007875866
150.4,0.007113939
150.6,0.00763381
150.8,0.00806608
151.0,0.007443895
151.2,0.007578527
151.4,0.007963437
151.6,0.008068826
151.8,0.008106508
152.0,0.007408892
152.2,0.006676556
152.4,0.00781877
152.6,0.007305784
152.8,0.008847946
153.0,0.007576058
153.2,0.007099964
153.4,0.007848668
153.6,0.007136295
153.8,0.007148191
154.0,0.007751455
154.2,0.008238085
154.4,0.008510576
154.6,0.00729558
154.8,0.006743518
155.0,0.006199771
155.2,0.0075482
155.4,0.007787523
155.6,0.008181716
155.8,0.006922445
156.0,0.007351218
156.2,0.007489692
156.4,0.00866597
156.6,0.008581099
156.8,0.008557088
157.0,0.007104571
157.2,0.007050811
157.4,0.007420007
157.6,0.007975528
157.8,0.006527161
158.0,0.007084074
158.2,0.007431294
158.4,0.006882552
158.6,0.007452652
158.8,0.008836623
159.0,0.006398201
159.2,0.007126767
159.4,0.008024686
159.6,0.005673063
159.8,0.007396271
160.0,0.00820558
160.2,0.007983603
160.4,0.006853809
160.6,0.007229709
160.8,0.006883632
161.0,0.007420365
161.2,0.008048118
161.4,0.007770221
161.6,0.006978806
161.8,0.006769666
162.0,0.007558853
162.2,0.007317906
162.4,0.007890196
162.6,0.006828292
162.8,0.007370147
163.0,0.007596681
163.2,0.0059908
163.4,0.007720457
163.6,0.007015079
163.8,0.006828201
164.0,0.00727376
164.2,0.007030609
164.4,0.007611841
164.6,0.007916727
164.8,0.006972403
165.0,0.007210843
165.2,0.007065429
165.4,0.006711519
165.6,0.008391104
165.8,0.007057343
166.0,0.006857188
166.2,0.007225082
166.4,0.006871201
166.6,0.006852938
166.8,0.006443641
