t,a
0.2,0.1370376
0.4,0.1423483
0.6,0.1328064
0.8,0.1381924
1.0,0.130272
1.2,0.1338519
1.4,0.1310353
1.6,0.1300731
1.8,0.1298055
2.0,0.1262839
2.2,0.1267829
2.4,0.1231837
2.6,0.1268634
2.8,0.1221618
3.0,0.124653
3.2,0.1201977
3.4,0.1225773
3.6,0.1188551
3.8,0.1212653
4.0,0.118762
4.2,0.1187561
4.4,0.117181
4.6,0.1169965
4.8,0.117182
5.0,0.1154103
5.2,0.1165921
5.4,0.1133438
5.6,0.1149975
5.8,0.1138381
6.0,0.1144296
6.2,0.1123901
6.4,0.1125208
6.6,0.1116479
6.8,0.1102293
7.0,0.1112419
7.2,0.109979
7.4,0.1105709
7.6,0.1088398
7.8,0.1097861
8.0,0.1077142
8.2,0.1088558
8.4,0.1066594
8.6,0.1079301
8.8,0.1067647
9.0,0.1071271
9.2,0.1070382
9.4,0.1059045
9.6,0.1058176
9.8,0.1050446
10.0,0.1050266
10.2,0.1034788
10.4,0.1057323
10.6,0.1041809
10.8,0.1038314
11.0,0.1033821
11.2,0.1036051
11.4,0.1023838
11.6,0.1019201
11.8,0.1020289
12.0,0.1017865
12.2,0.1017785
12.4,0.1007562
12.6,0.101049
12.8,0.1005298
13.0,0.1023466
13.2,0.09962596
13.4,0.09970298
13.6,0.09858623
13.8,0.09904256
14.0,0.0978356
14.2,0.09787602
14.4,0.09819936
14.6,0.09750383
14.8,0.09782765
15.0,0.09761448
15.2,0.09735362
15.4,0.09690413
15.6,0.09736025
15.8,0.09676581
16.0,0.09689045
16.2,0.09607734
16.4,0.09602589
16.6,0.09572564
16.8,0.09545037
17.0,0.09557983
17.2,0.09370877
17.4,0.0953969
17.6,0.09441267
17.8,0.09463012
18.0,0.09362523
18.2,0.09344844
18.4,0.09339034
18.6,0.09255145
18.8,0.09436394
19.0,0.09274812
19.2,0.0932105
19.4,0.09313613
19.6,0.09196225
19.8,0.09139011
20.0,0.09232409
20.2,0.09215682
20.4,0.09129236
20.6,0.09113758
20.8,0.09082864
21.0,0.09134777
21.2,0.09105867
21.4,0.09068628
21.6,0.09104097
21.8,0.08925097
22.0,0.08945644
22.2,0.09025476
22.4,0.08926067
22.6,0.09003053
22.8,0.08905988
23.0,0.08878824
23.2,0.08843809
23.4,0.08933366
23.6,0.08930809
23.8,0.089084
24.0,0.08917076
24.2,0.08896522
24.4,0.08814419
24.6,0.08835009
24.8,0.08775531
25.0,0.08830488
25.2,0.08806667
25.4,0.08746395
25.6,0.08706938
25.8,0.08706778
26.0,0.08644303
26.2,0.08715125
26.4,0.08598004
26.6,0.08667885
26.8,0.08622874
27.0,0.08625605
27.2,0.08532356
27.4,0.08582014
27.6,0.08459292
27.8,0.08526957
28.0,0.08604735
28.2,0.08505913
28.4,0.08461278
28.6,0.08510179
28.8,0.08382671
29.0,0.08412339
29.2,0.08570381
29.4,0.08525109
29.6,0.08465754
29.8,0.08375151
30.0,0.08359718
30.2,0.08331353
30.4,0.08359773
30.6,0.08427436
30.8,0.08405753
31.0,0.0838009
31.2,0.08422992
31.4,0.08324128
31.6,0.08252816
31.8,0.08330003
32.0,0.08312
32.2,0.08345969
32.4,0.08261592
32.6,0.08318461
32.8,0.08241947
33.0,0.08277591
33.2,0.0823044
33.4,0.08167618
33.6,0.08172167
33.8,0.08251614
34.0,0.08153313
34.2,0.08147394
34.4,0.08148141
34.6,0.08181379
34.8,0.08184469
35.0,0.08247446
35.2,0.08071454
35.4,0.08155004
35.6,0.08051139
35.8,0.08020961
36.0,0.07940629
36.2,0.08072792
36.4,0.08018631
36.6,0.08052985
36.8,0.08005048
37.0,0.08060829
37.2,0.07984508
37.4,0.0793651
37.6,0.07950787
37.8,0.07906636
38.0,0.07891033
38.2,0.07993096
38.4,0.07809348
38.6,0.0789071
38.8,0.07991871
39.0,0.07875612
39.2,0.07748149
39.4,0.07783131
39.6,0.0793743
39.8,0.07912753
40.0,0.07843834
40.2,0.07833296
40.4,0.07753593
40.6,0.07739179
40.8,0.07921953
41.0,0.07806526
41.2,0.07821923
41.4,0.07786506
41.6,0.07840621
41.8,0.07820041
42.0,0.0772628
42.2,0.07718585
42.4,0.07786722
42.6,0.07742784
42.8,0.0776145
43.0,0.07711618
43.2,0.07733375
43.4,0.076707
43.6,0.07669391
43.8,0.07542864
44.0,0.07613969
44.2,0.0762208
44.4,0.07663984
44.6,0.07661715
44.8,0.07554073
45.0,0.07640283
45.2,0.07647489
45.4,0.07610448
45.6,0.07600385
45.8,0.07676387
46.0,0.07575609
46.2,0.07477893
46.4,0.07542969
46.6,0.07620707
46.8,0.07578605
47.0,0.07614985
47.2,0.07546812
47.4,0.07590031
47.6,0.0745243
47.8,0.07537844
48.0,0.07555517
48.2,0.0749956
48.4,0.07504547
48.6,0.0750756
48.8,0.07460063
49.0,0.07522847
49.2,0.07521193
49.4,0.07568494
49.6,0.07505713
49.8,0.0749783
50.0,0.07560137
50.2,0.07488375
50.4,0.07448525
50.6,0.07426622
50.8,0.07327076
51.0,0.07333975
51.2,0.07434713
51.4,0.07370723
51.6,0.07351225
51.8,0.07242927
52.0,0.07299451
52.2,0.07313811
52.4,0.07306416
52.6,0.07480778
52.8,0.07382784
53.0,0.07316285
53.2,0.07380234
53.4,0.07401289
53.6,0.07304479
53.8,0.07312844
54.0,0.07266207
54.2,0.07292474
54.4,0.07352491
54.6,0.07276007
54.8,0.07291384
55.0,0.07320638
55.2,0.07250723
55.4,0.07136345
55.6,0.07263061
55.8,0.07311246
56.0,0.07226358
56.2,0.07296488
56.4,0.07222228
56.6,0.07223854
56.8,0.07255829
57.0,0.07308353
57.2,0.07176134
57.4,0.07190375
57.6,0.07163553
57.8,0.07034482
58.0,0.07184348
58.2,0.07245052
58.4,0.07117301
58.6,0.0716792
58.8,0.07136169
59.0,0.07221584
59.2,0.07181415
59.4,0.07187575
59.6,0.07069124
59.8,0.07165242
60.0,0.07151284
60.2,0.07153295
60.4,0.07172889
60.6,0.07097526
60.8,0.07089355
61.0,0.07161405
61.2,0.06921349
61.4,0.07080331
61.6,0.07108931
61.8,0.0704912
62.0,0.07058339
62.2,0.07083622
62.4,0.07083207
62.6,0.07051155
62.8,0.07051801
63.0,0.0705097
63.2,0.0704539
63.4,0.07030727
