t,a
0.2,0.03620316
0.4,0.03394885
0.6,0.03449678
0.8,0.03077109
1.0,0.03045717
1.2,0.03057362
1.4,0.03062362
1.6,0.03071273
1.8,0.02698754
2.0,0.02901774
2.2,0.02546064
2.4,0.02676118
2.6,0.0269643
2.8,0.02699937
3.0,0.02526038
3.2,0.02493928
3.4,0.02395783
3.6,0.02447935
3.8,0.02396265
4.0,0.02206004
4.2,0.02351371
4.4,0.02238198
4.6,0.02220974
4.8,0.02347228
5.0,0.0222158
5.2,0.02153769
5.4,0.02118113
5.6,0.02085277
5.8,0.02156413
6.0,0.02267117
6.2,0.02169632
6.4,0.02058416
6.6,0.02081554
6.8,0.01947434
7.0,0.01881512
7.2,0.01967453
7.4,0.01979663
7.6,0.01779599
7.8,0.01846287
8.0,0.01775417
8.2,0.01869678
8.4,0.01992176
8.6,0.01956643
8.8,0.0179162
9.0,0.01770475
9.2,0.01713266
9.4,0.01837926
9.6,0.01720636
9.8,0.01691626
10.0,0.017315
10.2,0.01689838
10.4,0.0163384
10.6,0.01789404
10.8,0.01640615
11.0,0.01701077
11.2,0.01636462
11.4,0.01570291
11.6,0.01599478
11.8,0.01745964
12.0,0.01676498
12.2,0.0157292
12.4,0.01500114
12.6,0.01497816
12.8,0.01633424
13.0,0.01748459
13.2,0.01615101
13.4,0.01502837
13.6,0.01470481
13.8,0.01469337
14.0,0.01580002
14.2,0.01579196
14.4,0.01438236
14.6,0.01453946
14.8,0.01444303
15.0,0.01323957
15.2,0.01472211
15.4,0.01401761
15.6,0.01316475
15.8,0.01407047
16.0,0.01442375
16.2,0.01398715
16.4,0.01614678
16.6,0.01433567
16.8,0.0142966
17.0,0.0132838
17.2,0.01199439
17.4,0.01410919
17.6,0.014621
17.8,0.01444691
18.0,0.01361097
18.2,0.01315128
18.4,0.01258054
18.6,0.01306222
18.8,0.01421884
19.0,0.01402334
19.2,0.01397134
19.4,0.01268274
19.6,0.01233276
19.8,0.01304915
20.0,0.01432207
20.2,0.01272919
20.4,0.01207706
20.6,0.01212742
20.8,0.01233569
21.0,0.01304533
21.2,0.01147676
21.4,0.01083467
21.6,0.01182238
21.8,0.01142804
22.0,0.01137265
22.2,0.01400458
22.4,0.01333656
22.6,0.01198078
22.8,0.01221133
23.0,0.01099538
23.2,0.01140987
23.4,0.01284062
23.6,0.01238707
23.8,0.01099252
24.0,0.01160282
24.2,0.0104463
24.4,0.0126203
24.6,0.0121202
24.8,0.01096449
