t,a
0.2,0.05606517
0.4,0.05292288
0.6,0.05352938
0.8,0.05004256
1.0,0.04850973
1.2,0.04890078
1.4,0.04695398
1.6,0.04823065
1.8,0.04524024
2.0,0.04564633
2.2,0.04262539
2.4,0.04320781
2.6,0.04399545
2.8,0.04147661
3.0,0.04199657
3.2,0.03893787
3.4,0.03999585
3.6,0.039219
3.8,0.03939174
4.0,0.03786373
4.2,0.03808957
4.4,0.03713814
4.6,0.03705254
4.8,0.03797054
5.0,0.03537046
5.2,0.03616173
5.4,0.03557046
5.6,0.03475729
5.8,0.03498237
6.0,0.03506603
6.2,0.03401943
6.4,0.03286471
6.6,0.03311766
6.8,0.03220849
7.0,0.03223088
7.2,0.03257082
7.4,0.03195487
7.6,0.0308589
7.8,0.03114688
8.0,0.03074197
8.2,0.03192685
8.4,0.03062981
8.6,0.03006623
8.8,0.03005357
9.0,0.02896987
9.2,0.02867659
9.4,0.0290159
9.6,0.0293566
9.8,0.02738607
10.0,0.0282966
10.2,0.0279685
10.4,0.02666254
10.6,0.02893502
10.8,0.0290278
11.0,0.02699691
11.2,0.02650973
11.4,0.02590851
11.6,0.02603638
11.8,0.02710186
12.0,0.02665071
12.2,0.02513848
12.4,0.02485448
12.6,0.02479179
12.8,0.02444384
13.0,0.02580501
13.2,0.02524388
13.4,0.02455508
13.6,0.02379485
13.8,0.02427431
14.0,0.02381713
14.2,0.02515768
14.4,0.02403663
14.6,0.02410941
14.8,0.02394089
15.0,0.0234215
15.2,0.02461129
15.4,0.02214198
15.6,0.02222442
15.8,0.02308441
16.0,0.02210238
16.2,0.02261962
16.4,0.02312061
16.6,0.02330433
16.8,0.02291212
17.0,0.0218302
17.2,0.02111535
17.4,0.0217087
17.6,0.02281123
17.8,0.0220492
18.0,0.02103738
18.2,0.0214364
18.4,0.02113169
18.6,0.0211296
18.8,0.02188974
19.0,0.02201724
19.2,0.02070872
19.4,0.02109473
19.6,0.02030508
19.8,0.02066629
20.0,0.02060485
20.2,0.01971092
20.4,0.01986178
20.6,0.01958622
20.8,0.01898809
21.0,0.02017053
21.2,0.01978488
21.4,0.01889518
21.6,0.01941076
21.8,0.01941002
22.0,0.01912248
22.2,0.01989828
22.4,0.01954507
22.6,0.01913886
22.8,0.01889669
23.0,0.01794134
23.2,0.0185973
23.4,0.02044976
23.6,0.01926842
23.8,0.01852769
24.0,0.01866446
24.2,0.01809997
24.4,0.0182247
24.6,0.01938317
24.8,0.01881609
25.0,0.01755348
25.2,0.01764842
25.4,0.01770334
25.6,0.01800053
25.8,0.01724372
26.0,0.01678561
26.2,0.01744242
26.4,0.01686774
26.6,0.01674553
26.8,0.01859079
27.0,0.01702877
27.2,0.01744077
27.4,0.01678172
27.6,0.01647231
27.8,0.0174207
28.0,0.01785019
28.2,0.01737151
28.4,0.01641628
28.6,0.01646589
28.8,0.01623231
29.0,0.01617242
29.2,0.01774479
29.4,0.01697899
29.6,0.0164902
29.8,0.01527548
30.0,0.0154963
30.2,0.01670837
30.4,0.01695294
30.6,0.0151696
30.8,0.01533636
31.0,0.0161831
31.2,0.01558038
31.4,0.01551546
