T2,A
0.1,4.484294699403554e-05
0.10595601792776159,5.1862272552507885e-05
0.11226677735108136,5.94881457781537e-05
0.11895340673703195,6.768579894011644e-05
0.12603829296797275,7.64086017163794e-05
0.13354515629298988,8.560055195943574e-05
0.1414991297434576,9.519960874716282e-05
0.14992684327860456,0.00010514174156842758
0.15885651294280528,0.00011536553615233832
0.16831803533309567,0.00012581717522680062
0.17834308769319093,0.00013645559995961235
0.18896523396912096,0.0001472576534008644
0.20022003718155845,0.00015822300975068404
0.21214517849106299,0.0001693787022273866
0.22478058335487253,0.00018078307770018847
0.23816855519761582,0.00019252902808915775
0.2523539170434766,0.00020474637629916913
0.26738416158399464,0.00021760332667756894
0.2833096101839324,0.00023130692417495352
0.3001835813575589,0.000246102499340152
0.318062569279412,0.0002622721047050548
0.3370064329271929,0.0002801319694074844
0.35707859649004636,0.0003000290118071676
0.378346261713193,0.00032233645483021526
0.40088063288984654,0.0003474485879527069
0.42475715525368996,0.0003757747164390462
0.4500557675700499,0.00040773233651886736
0.47686116977144705,0.00044373957816933946
0.5052631065335681,0.0004842069676745603
0.5353566677410726,0.0005295285814214011
0.5672426068491979,0.0005800726902721894
0.6010276782070383,0.0006361720288302271
0.6368249944718588,0.0006981138634690083
0.6747544053110694,0.0007661300739193816
0.7149428986597579,0.0008403875018778182
0.7575250258771914,0.0009209788527003402
0.8026433522257176,0.001007914458997762
0.8504489341802679,0.0011011152243478777
0.9011018251665021,0.0012004070585178957
0.9547716114208059,0.001305517090702465
1.0116379797662076,0.0014160719038689143
1.071891319205128,0.0015315979724972964
1.1357333583431057,0.0016515244104915983
1.20337784077759,0.00177518804975441
1.2750512407130135,0.0019018407775754055
1.3509935211980273,0.002030658967621556
1.4314589375234792,0.002160754749967023
1.5167168884709232,0.0022911887852343055
1.6070528182616393,0.002420984141538228
1.7027691722259004,0.0025491408256929815
1.8041864093920728,0.0026746504972673946
1.9116440753857027,0.002796510900303743
2.0255019392306677,0.0029137395861864217
2.146141197858405,0.0030253865729868924
2.273965752357929,0.003130545688580374
2.4094035602395256,0.003228364469501083
2.552908068239518,0.003318052623193233
2.704959730463136,0.003398889193289206
2.8660676169482517,0.0034702286799615425
3.036771118035459,0.0035315064457794544
3.217641750250737,0.003582243771110418
3.409285069746813,0.0036220529066515092
3.612342699709432,0.003650642405048636
3.827494478516313,0.003667822905445372
4.05546073584083,0.0036735134053166047
4.297004704320842,0.003667747896758909
4.55293507486695,0.0036506820837985355
4.824108704165371,0.003622599746551244
5.111433483440168,0.0035839181886806906
5.415871378079474,0.003535192105986526
5.738441648302396,0.0034771151539004356
6.080224261649424,0.003410518476885903
6.442363508721374,0.0033363654992759877
6.82607183427239,0.0032557423701313603
7.232633896483537,0.0031698436077996295
7.663410868007459,0.00307995270343115
8.119844993184014,0.0029874177123325883
8.603464416684504,0.002893622176984531
9.115888299750823,0.0027999520679285518
9.658832241158704,0.0027077597739428817
10.234114021054538,0.0026183264913164877
10.843659686896109,0.00253282462188381
11.489510001873098,0.002452281960850514
12.17382727739662,0.002377549514291409
12.898902612533094,0.002309274718144977
13.667163564620074,0.00224788163334598
14.481182276745345,0.0021935593762332285
15.343684089300131,0.0021462596321564107
16.25755666443795,0.002105703624686241
17.225859653987875,0.002071398408948151
18.251834943190442,0.0020426618612990697
19.33891750455232,0.002018655281012637
20.49074689815848,0.0019984221288810756
21.711179456945054,0.0019809311219067412
23.00430119772919,0.0019651216955248263
24.37444150122222,0.0019499497427751685
25.826187606826775,0.001934431546551807
27.36439997074672,0.0019176839345909312
28.994228538828782,0.0018989588994296346
30.72112998861759,0.0018776712226735513
32.5508859983506,0.0018534180034186388
34.489622604057594,0.0018259893887633525
36.54383070957258,0.0017953702127552922
38.72038781812557,0.001761732644668392
41.026581058271944,0.0017254203106424897
43.470131581250264,0.0016869246755951135
46.059220411451086,0.0016468547540824797
48.80251583654434,0.0016059014635805841
51.70920242896761,0.0015647981461076412
54.78901179593945,0.0015242789649993571
58.05225516094902,0.0014850370269701562
61.50985788580504,0.001447684171991624
65.17339604882427,0.0014127143961466739
69.0551352016233,0.0013804728049295763
73.168071434272,0.0013511318189167753
77.52597488629465,0.0013246760605266895
82.1434358491943,0.0013008969413726352
87.03591361485165,0.0012793974597584215
92.21978823334331,0.0012596071363074354
97.71241535346502,0.0012408064035467061
103.53218432956626,0.0012221591715145834
109.69857978923841,0.001202751767684457
116.2322468679853,0.0011816360435258665
123.15506032928262,0.0011578741898359052
130.4901978014403,0.0011305827316477476
138.26221737646563,0.0010989732862337121
146.49713983072863,0.001062387951151289
155.2225357427048,0.0010203276136514533
164.46761779946644,0.0009724719958675531
174.26333860096508,0.0009186908229954551
184.64249428955443,0.0008590460741316987
195.63983435170647,0.0007937858021118096
207.29217795953718,0.0007233304530098988
219.6385372416547,0.0006482529529300036
232.72024789604097,0.0005692540468955309
246.5811075822604,0.0004871344715457283
261.2675225563329,0.0004027655296200844
276.8286630392067,0.0003170595270196398
293.3166278390045,0.00023094135438320987
310.7866187782014,0.00014532226821386998
329.29712550971516,6.10766746687815e-05
348.9101213406774,0.0
369.6912707195028,0.0
391.71014908092604,0.0
415.04047578504765,0.0
439.7603609302721,0.0
465.9525668664682,0.0
493.7047852839004,0.0
523.1099308056264,0.0
554.2664520663108,0.0
587.2786613189483,0.0
622.2570836730231,0.0
659.3188271333548,0.0
698.5879746785249,0.0
740.1959996915645,0.0
784.2822061337682,0.0
830.9941949353396,0.0
880.4883581643464,0.0
932.9304026284686,0.0
988.4959046625586,0.0
1047.3708979594508,0.0
1109.752496412072,0.0
1175.849554052158,0.0
1245.883364295008,0.0
1320.0884008314194,0.0
1398.7131026472387,0.0
1482.02070579886,0.0
1570.2901247293776,0.0
1663.8168860761307,0.0
1762.914118095948,0.0
1867.9135990207847,0.0
1979.1668678535573,0.0
2097.046401323235,0.0
2221.946860939524,0.0
2354.28641432242,0.0
2494.5081352303164,0.0
2643.0814869741084,0.0
2800.503894183631,0.0
2967.3024081888725,0.0
3144.0354715915,0.0
3331.294787934677,0.0
3529.70730273065,0.0
3739.9373024788015,0.0
3962.6886387014783,0.0
4198.707084443914,0.0
4448.782831127585,0.0
4713.753134116729,0.0
4994.50511585514,0.0
5291.978735958447,0.0
5607.1699382054585,0.0
5941.133984965039,0.0
6294.988990221887,0.0
6669.9196630301285,0.0
7067.181273927491,0.0
7488.10385759003,0.0
7934.096665797492,0.0
8406.652885618334,0.0
8907.354638610439,0.0
9437.878277775391,3.6468635904638077e-06
10000.0,1.4285502897526092e-05
